elevation,habitat_class,country,percent_loss,longitude_round,area,averagecountry,secountry,averageclass,seclass
3802,core,india,0.477326969,97,477.326969,1.546944592,0.245287153,0.496506815,0.077524625
4013,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
1205,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1935,moderate,china_spp,1.978891821,102,1978.891821,1.15281729,0.141674902,1.17929022,0.115853324
2979,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
779,core,india,0.180831826,92,180.831826,1.546944592,0.245287153,0.496506815,0.077524625
3498,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
2892,core,nepal,0.136425648,87,136.425648,0.74153777,0.1118324,0.496506815,0.077524625
3136,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2823,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
3597,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
3836,low,burma,0,98,0,1.184982172,0.215918281,1.203701833,0.119280872
1413,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
1758,core,burma,0.45620438,98,456.20438,1.184982172,0.215918281,0.496506815,0.077524625
1905,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2813,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2632,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2657,moderate,china_spp,0.731452456,102,731.452456,1.15281729,0.141674902,1.17929022,0.115853324
2621,core,india,0,97,0,1.546944592,0.245287153,0.496506815,0.077524625
1841,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2577,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2818,moderate,china_spp,0.098911968,103,98.911968,1.15281729,0.141674902,1.17929022,0.115853324
3010,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
4163,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2406,moderate,china,0.118063754,98,118.063754,1.219872364,0.163011557,1.17929022,0.115853324
4020,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2615,low,india,0.359281437,96,359.281437,1.546944592,0.245287153,1.203701833,0.119280872
1647,moderate,burma,1.082055906,97,1082.055906,1.184982172,0.215918281,1.17929022,0.115853324
2611,moderate,china_spp,0.090661831,102,90.661831,1.15281729,0.141674902,1.17929022,0.115853324
2518,moderate,burma,0.189753321,99,189.753321,1.184982172,0.215918281,1.17929022,0.115853324
3438,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
1854,moderate,burma,0.991884581,98,991.884581,1.184982172,0.215918281,1.17929022,0.115853324
3630,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
3762,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3650,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
2968,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3094,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3722,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
2940,low,china,3.821656051,100,3821.656051,1.219872364,0.163011557,1.203701833,0.119280872
3001,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
1127,low,china_spp,1.633045149,104,1633.045149,1.15281729,0.141674902,1.203701833,0.119280872
1950,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
1996,low,burma,0,98,0,1.184982172,0.215918281,1.203701833,0.119280872
2153,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3449,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
3393,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3203,low,china,11.60042965,95,11600.42965,1.219872364,0.163011557,1.203701833,0.119280872
1007,low,china_spp,0.091324201,104,91.324201,1.15281729,0.141674902,1.203701833,0.119280872
3877,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
972,moderate,india,4.099821747,97,4099.821747,1.546944592,0.245287153,1.17929022,0.115853324
1847,moderate,burma,0.093370682,98,93.370682,1.184982172,0.215918281,1.17929022,0.115853324
2994,moderate,nepal,0.374531835,82,374.531835,0.74153777,0.1118324,1.17929022,0.115853324
1948,low,china,0.776053215,97,776.053215,1.219872364,0.163011557,1.203701833,0.119280872
3422,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3853,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3149,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2600,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
1499,low,india,9.020618557,91,9020.618557,1.546944592,0.245287153,1.203701833,0.119280872
2910,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
3927,low,china,1.479289941,99,1479.289941,1.219872364,0.163011557,1.203701833,0.119280872
2478,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
2917,moderate,bhutan,0.090415913,91,90.415913,0.335161377,0.049644415,1.17929022,0.115853324
2268,low,india,4,96,4000,1.546944592,0.245287153,1.203701833,0.119280872
2775,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
2589,moderate,india,0,95,0,1.546944592,0.245287153,1.17929022,0.115853324
2101,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
3623,core,china_spp,0.414507772,103,414.507772,1.15281729,0.141674902,0.496506815,0.077524625
2649,moderate,bhutan,0.193050193,90,193.050193,0.335161377,0.049644415,1.17929022,0.115853324
3074,core,nepal,0.109769484,83,109.769484,0.74153777,0.1118324,0.496506815,0.077524625
1781,core,china_spp,0.206185567,104,206.185567,1.15281729,0.141674902,0.496506815,0.077524625
3152,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3728,core,china,0,99,0,1.219872364,0.163011557,0.496506815,0.077524625
2246,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
4227,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
3156,moderate,bhutan,0.3003003,90,300.3003,0.335161377,0.049644415,1.17929022,0.115853324
3372,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
1443,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2582,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
1105,low,india,2.782324059,92,2782.324059,1.546944592,0.245287153,1.203701833,0.119280872
2747,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3296,moderate,china,1.013024602,94,1013.024602,1.219872364,0.163011557,1.17929022,0.115853324
2105,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
2129,moderate,burma,0.090171326,98,90.171326,1.184982172,0.215918281,1.17929022,0.115853324
2699,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
2328,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2789,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
1617,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2853,moderate,nepal,8.817635271,82,8817.635271,0.74153777,0.1118324,1.17929022,0.115853324
2275,core,nepal,0,86,0,0.74153777,0.1118324,0.496506815,0.077524625
3512,low,china,0.192307692,96,192.307692,1.219872364,0.163011557,1.203701833,0.119280872
3089,moderate,burma,2.588686481,99,2588.686481,1.184982172,0.215918281,1.17929022,0.115853324
2730,low,bhutan,0.156494523,89,156.494523,0.335161377,0.049644415,1.203701833,0.119280872
3634,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
1729,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
1539,low,china,1.239669421,95,1239.669421,1.219872364,0.163011557,1.203701833,0.119280872
3814,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
2889,moderate,china,3.009575923,99,3009.575923,1.219872364,0.163011557,1.17929022,0.115853324
3311,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
2483,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
2902,core,nepal,0.193236715,87,193.236715,0.74153777,0.1118324,0.496506815,0.077524625
4357,moderate,china,0.506329114,94,506.329114,1.219872364,0.163011557,1.17929022,0.115853324
3155,core,china,0.116144019,99,116.144019,1.219872364,0.163011557,0.496506815,0.077524625
2311,moderate,china,0.632911392,101,632.911392,1.219872364,0.163011557,1.17929022,0.115853324
3205,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3539,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
4191,low,china,0.132625995,99,132.625995,1.219872364,0.163011557,1.203701833,0.119280872
1744,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
2373,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
3062,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3016,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
2007,low,nepal,0.369913687,83,369.913687,0.74153777,0.1118324,1.203701833,0.119280872
3334,core,india,2.516556291,93,2516.556291,1.546944592,0.245287153,0.496506815,0.077524625
2886,moderate,china_spp,1.564722617,103,1564.722617,1.15281729,0.141674902,1.17929022,0.115853324
2083,moderate,india,0.457665904,89,457.665904,1.546944592,0.245287153,1.17929022,0.115853324
3228,moderate,china_spp,0.098328417,103,98.328417,1.15281729,0.141674902,1.17929022,0.115853324
3080,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
1470,low,india,35.96792669,92,35967.92669,1.546944592,0.245287153,1.203701833,0.119280872
3007,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
3641,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1807,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
1822,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
1688,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3045,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
3897,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3189,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1619,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
758,moderate,india,1.565377532,91,1565.377532,1.546944592,0.245287153,1.17929022,0.115853324
1430,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
1476,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
1418,moderate,nepal,0,88,0,0.74153777,0.1118324,1.17929022,0.115853324
2394,moderate,china_spp,1.274509804,103,1274.509804,1.15281729,0.141674902,1.17929022,0.115853324
2260,low,nepal,0.247524752,84,247.524752,0.74153777,0.1118324,1.203701833,0.119280872
1582,moderate,nepal,0.441014333,88,441.014333,0.74153777,0.1118324,1.17929022,0.115853324
