loss_mean,elevation,Country,IUCN RATING,over_20_pc_canopy_cover,Habitat_class,longitude
,4674,China_fulgens,,0,Low,97
,2353,Nepal,,0,Low,83
0.013245033,3434,Bhutan,IUCN II,1,Low,90
,3736,China_fulgens,,0,Low,85
0,2814,China_fulgens,,1,Low,100
0.001895735,1998,,,1,Moderate,98
,1648,China_fulgens,,0,Low,95
0.001992032,3108,china_styani,,1,Moderate,103
,4620,China_fulgens,,0,Low,98
0,611,china_styani,,1,Low,104
0,3764,China_fulgens,,1,Low,100
0.00203666,2067,china_styani,,1,Low,104
,4672,China_fulgens,,0,Low,93
0,2649,Nepal,,1,Moderate,82
0,3183,china_styani,,1,Moderate,102
0,3929,China_fulgens,,1,Low,99
0,2927,China_fulgens,,1,Low,99
,2932,China_fulgens,,0,Low,100
,4176,India,,0,Low,93
,2180,Nepal,,0,Moderate,83
0.270642202,2106,China_fulgens,,1,Low,98
0.031128405,2618,Nepal,IUCN VI,1,Low,83
,3919,Nepal,,0,Moderate,82
0,2512,China_fulgens,,1,Moderate,99
0.00976801,2596,China_fulgens,,1,Low,100
0,1491,china_styani,,1,Low,103
,2406,Nepal,,0,Low,84
0.008683068,3147,Nepal,,1,Low,82
0,3825,China_fulgens,,1,Core,99
0.001027749,2823,china_styani,,1,Core,103
,3969,china_styani,,0,Low,103
0,2843,Burma,,1,Moderate,98
,4784,China_fulgens,,0,Low,94
,2923,China_fulgens,,0,Low,100
0,2749,china_styani,,1,Core,103
0.084615385,1758,China_fulgens,,1,Moderate,99
0,2263,china_styani,,1,Moderate,102
,3645,Nepal,,0,Low,82
0,3490,China_fulgens,,1,Core,86
0,4288,China_fulgens,,1,Low,99
,2527,India,,0,Low,94
,1528,China_fulgens,,0,Low,99
0,2367,Nepal,,1,Low,82
,4394,China_fulgens,,0,Low,99
0.139765555,1931,china_styani,,1,Low,104
,4544,China_fulgens,,0,Low,97
,3936,India,,0,Low,96
,2657,China_fulgens,,0,Low,96
0.029411765,1753,China_fulgens,,1,Low,100
0,4000,China_fulgens,,1,Low,95
0.002118644,3033,India,,1,Moderate,89
0.033029613,1363,china_styani,,1,Low,103
0.07460733,2564,China_fulgens,,1,Low,100
,2868,China_fulgens,,0,Low,97
0,1697,Bhutan,,1,Low,90
0.056410256,3374,China_fulgens,,1,Low,101
0,3680,China_fulgens,,1,Low,94
,3842,China_fulgens,,0,Low,99
,2830,China_fulgens,,0,Moderate,99
0.001607717,3759,China_fulgens,,1,Low,94
,4529,China_fulgens,,0,Low,97
0,1267,Burma,IUCN IV,1,Low,97
0,2607,Burma,,1,Moderate,99
0,3338,Bhutan,,1,Core,91
0,2416,India,,1,Core,88
,4203,Nepal,IUCN VI,0,Moderate,85
,2388,China_fulgens,,0,Low,98
,3845,China_fulgens,,0,Moderate,98
0,2414,china_styani,,1,Low,102
,4513,China_fulgens,,0,Low,98
0,4125,China_fulgens,,1,Low,100
0.184912603,2588,china_styani,,1,Moderate,103
9.07E-04,2666,china_styani,,1,Moderate,103
0.001848429,3311,Bhutan,IUCN IV,1,Core,91
,2810,Nepal,,0,Moderate,83
0,2716,China_fulgens,,1,Low,97
0,2082,Burma,IUCN IV,1,Low,98
,3288,China_fulgens,,0,Moderate,99
,3598,China_fulgens,,0,Low,99
,4625,China_fulgens,,0,Moderate,100
0,3400,China_fulgens,,1,Low,100
0,2162,India,,1,Low,93
0,2886,Bhutan,IUCN II,1,Moderate,91
0.001808318,2499,china_styani,,1,Low,103
0.023255814,2822,China_fulgens,,1,Low,99
0.016049383,3169,china_styani,,1,Moderate,103
0,3905,China_fulgens,,1,Low,95
,1930,Nepal,,0,Moderate,85
0,3632,china_styani,,1,Low,103
0.010928962,3566,Nepal,IUCN VI,1,Core,87
0.038986355,3480,China_fulgens,,1,Low,94
0.006355932,2608,china_styani,,1,Moderate,102
0.20678685,3550,Nepal,IUCN VI,1,Core,86
,1974,china_styani,,0,Moderate,102
0,2269,Nepal,,1,Core,87
,1965,India,,0,Moderate,94
0.07309322,3666,China_fulgens,,1,Low,100
0,2395,Burma,IUCN IV,1,Moderate,98
,4201,China_fulgens,,0,Low,97
0.059099437,805,India,,1,Moderate,91
,2589,china_styani,,0,Low,104
0,2539,Burma,IUCN II,1,Low,98
0,2828,China_fulgens,,1,Low,99
0,2921,Nepal,,1,Moderate,82
,4131,Nepal,IUCN VI,0,Low,85
,3230,Nepal,,0,Core,87
,3549,China_fulgens,,0,Low,99
,2913,china_styani,,0,Low,104
0.082208589,2108,China_fulgens,,1,Low,100
0.001838235,1465,Burma,,1,Moderate,99
0.00105042,3433,china_styani,,1,Moderate,103
,3726,China_fulgens,,0,Low,101
,2416,China_fulgens,,0,Low,101
,3423,China_fulgens,,0,Low,98
0.002120891,2040,India,,1,Low,96
,3611,China_fulgens,,0,Low,91
,1837,Nepal,IUCN VI,0,Moderate,86
0,2799,Nepal,,1,Moderate,81
0,2314,china_styani,,1,Moderate,103
0,3838,China_fulgens,,1,Moderate,99
0.006499536,1085,china_styani,,1,Low,104
,3204,Nepal,,0,Moderate,82
,4033,China_fulgens,,0,Moderate,100
,3025,china_styani,,0,Moderate,103
,3478,China_fulgens,,0,Low,96
,2563,China_fulgens,,0,Low,99
0,3975,China_fulgens,,1,Low,95
0.002047083,3527,China_fulgens,,1,Low,94
,2217,Nepal,,0,Moderate,82
0,2287,India,IUCN II,1,Core,88
0.008122744,1589,china_styani,,1,Low,103
9.75E-04,2666,china_styani,,1,Moderate,104
,3002,Nepal,IUCN VI,0,Core,87
0.011019284,2101,Nepal,IUCN VI,1,Core,86
0.006475486,2683,china_styani,,1,Moderate,104
0,2511,china_styani,,1,Moderate,103
0,2867,Burma,,1,Core,98
0.014242116,3646,China_fulgens,,1,Moderate,100
0,3457,India,,1,Low,93
0,2990,china_styani,,1,Moderate,102
0.515398551,1023,India,,1,Low,91
,4371,China_fulgens,,0,Low,100
,3558,China_fulgens,,0,Low,94
0.010123735,2038,India,,1,Moderate,97
0,2969,china_styani,,1,Moderate,102
0,2556,India,,1,Core,93
0,4381,China_fulgens,,1,Low,98
0.375,2936,China_fulgens,,1,Moderate,101
0.018348624,1690,china_styani,,1,Moderate,103
,3747,China_fulgens,,0,Low,99
0,3837,China_fulgens,,1,Low,94
,3112,China_fulgens,,0,Low,99
,4757,China_fulgens,,0,Low,94
0,2285,China_fulgens,,1,Low,99
,4585,India,,0,Moderate,94
0.005257624,3680,china_styani,,1,Moderate,103
0,1642,India,,1,Core,93
,3374,Nepal,,0,Low,82
0,3490,China_fulgens,,1,Moderate,98
,4461,India,,0,Low,96
0.00181653,1368,china_styani,,1,Low,104
0.013157895,2861,Nepal,,1,Low,82
0.088323353,3272,Nepal,IUCN VI,1,Core,86
,5065,China_fulgens,,0,Low,97
,2911,China_fulgens,,0,Moderate,100
0.002777778,3243,China_fulgens,,1,Moderate,100
0.014340344,643,India,,1,Core,92
,4394,China_fulgens,,0,Low,91
,4325,China_fulgens,,0,Low,98
0,1497,India,,1,Core,88
0,1728,Burma,IUCN IV,1,Low,98
0.095490716,1347,India,,1,Moderate,91
,3868,India,,0,Moderate,92
0.073940487,2055,china_styani,,1,Moderate,103
0,3485,China_fulgens,,1,Low,97
0,2478,China_fulgens,,1,Low,99
0.005540166,2562,china_styani,,1,Moderate,102
9.31E-04,2631,India,,1,Moderate,92
,2023,China_fulgens,,0,Low,100
,1756,Nepal,,0,Low,85
0,2293,Nepal,,1,Low,82
,3537,china_styani,,0,Moderate,102
,2072,china_styani,,0,Low,103
0.010218978,3708,China_fulgens,,1,Low,99
0,3662,China_fulgens,,1,Core,99
0.035305344,1587,china_styani,,1,Low,104
,3244,China_fulgens,,0,Low,98
,4495,China_fulgens,,0,Low,97
0,3932,China_fulgens,,1,Low,100
0,2289,Bhutan,,1,Moderate,90
0.002192982,4349,China_fulgens,,1,Low,94
0,2575,India,,1,Moderate,94
0,601,India,,1,Low,95
0,2026,Nepal,,1,Low,82
,4592,Nepal,IUCN VI,0,Low,83
,2444,China_fulgens,,0,Low,98
,3746,Nepal,,0,Moderate,85
0,2055,Burma,IUCN IV,1,Low,97
0,2918,China_fulgens,,1,Low,101
,3853,Nepal,,0,Moderate,82
,4437,China_fulgens,,0,Low,94
,3397,China_fulgens,,0,Low,100
0.051522248,1423,China_fulgens,,1,Low,99
0.001022495,2834,China_fulgens,,1,Low,96
,2927,China_fulgens,,0,Low,94
0,2783,china_styani,,1,Low,103
0,4170,Bhutan,IUCN II,1,Low,90
0,2672,India,,1,Low,94
,2474,India,,0,Low,95
0.001076426,2321,China_fulgens,,1,Low,97
0.003024194,3440,china_styani,,1,Moderate,103
0.024096386,3996,Bhutan,IUCN II,1,Moderate,90
0,3458,China_fulgens,,1,Low,100
0,4242,China_fulgens,,1,Low,97
0,3088,India,,1,Low,94
,3614,China_fulgens,,0,Low,99
,3808,China_fulgens,,0,Low,96
,4275,china_styani,,0,Moderate,102
0,3183,china_styani,,1,Moderate,103
0,3394,China_fulgens,,1,Core,99
,3579,Nepal,,0,Low,83
0,2588,china_styani,,1,Low,104
,4373,China_fulgens,,0,Low,95
0.092735703,3336,China_fulgens,,1,Moderate,94
,4060,China_fulgens,,0,Low,97
0.059903382,1894,Burma,IUCN IV,1,Low,97
,2631,China_fulgens,,0,Moderate,101
0.001803427,2080,china_styani,,1,Core,103
0,3964,China_fulgens,,1,Moderate,94
,3269,China_fulgens,,0,Moderate,99
,1844,china_styani,,0,Low,102
,4647,China_fulgens,,0,Low,95
0.040345821,1067,china_styani,,1,Moderate,103
0,2917,Nepal,IUCN VI,1,Core,85
0,2596,India,,1,Low,96
0,4101,China_fulgens,,1,Low,99
,2495,China_fulgens,,0,Low,99
0,2685,China_fulgens,,1,Low,101
,2542,Nepal,,0,Low,82
9.07E-04,2197,Burma,IUCN IV,1,Low,97
0,1937,India,,1,Low,96
,4081,China_fulgens,,0,Low,98
,3195,Nepal,,0,Low,82
0,2800,Burma,,1,Moderate,99
0,3540,China_fulgens,,1,Low,100
0.001587302,2538,China_fulgens,,1,Low,100
0,3670,China_fulgens,,1,Low,100
,2217,China_fulgens,,0,Low,100
0.443933824,1267,china_styani,,1,Low,104
0,2839,India,,1,Low,94
,4039,China_fulgens,,0,Low,99
0.001652893,2696,China_fulgens,,1,Low,100
0,3570,China_fulgens,,1,Moderate,99
0,3897,china_styani,,1,Moderate,102
,2878,china_styani,,0,Moderate,103
,2873,China_fulgens,,0,Low,97
,2958,China_fulgens,,0,Low,97
0.001986097,2156,China_fulgens,,1,Moderate,99
,2812,China_fulgens,,0,Low,101
0.009918846,1320,Burma,,1,Core,98
0.085192698,3249,China_fulgens,,1,Moderate,100
,3917,China_fulgens,,0,Moderate,99
,2633,Bhutan,,0,Moderate,91
,3306,China_fulgens,,0,Low,93
,3039,Nepal,,0,Low,83
,3537,Nepal,,0,Moderate,84
0.004573171,2062,Nepal,,1,Moderate,86
0.035928144,2886,china_styani,,1,Moderate,103
,3878,China_fulgens,,0,Moderate,100
0,3842,India,,1,Low,96
,4447,China_fulgens,,0,Low,99
0.002181025,2374,Nepal,,1,Moderate,82
,2451,India,,0,Low,93
0.005785921,3946,China_fulgens,,1,Moderate,100
,4238,Nepal,IUCN VI,0,Moderate,85
,2206,,,0,Low,98
0,3041,India,,1,Moderate,97
,3840,Nepal,IUCN VI,0,Moderate,86
0,3439,China_fulgens,,1,Low,95
0.002229654,2342,India,,1,Low,96
,3565,India,,0,Moderate,95
0.007246377,3620,China_fulgens,,1,Low,99
0,2840,Nepal,,1,Moderate,84
0.012008734,2604,Bhutan,,1,Moderate,90
,2112,India,,0,Moderate,93
0.003389831,1335,china_styani,,1,Moderate,103
0.025316456,2724,China_fulgens,,1,Low,100
,3991,China_fulgens,,0,Low,97
0,2504,china_styani,,1,Moderate,102
0.082630691,2564,China_fulgens,,1,Low,99
,4327,china_styani,,0,Moderate,102
0,1942,Nepal,,1,Moderate,82
0.018034265,1369,Burma,,1,Low,97
,3786,Nepal,,0,Low,83
,3435,China_fulgens,,0,Low,100
,5015,Nepal,,0,Low,83
0,2336,Burma,IUCN II,1,Core,98
0.001156069,2059,china_styani,,1,Moderate,102
0.003883495,3181,Nepal,IUCN VI,1,Moderate,87
0.056007227,1458,china_styani,,1,Moderate,103
,4103,China_fulgens,,0,Moderate,99
0,2724,Nepal,,1,Moderate,87
0.126514132,2811,China_fulgens,,1,Low,97
0,2351,India,,1,Low,96
0,3609,China_fulgens,,1,Low,94
,1534,India,,0,Low,91
0.002022245,1253,India,,1,Low,92
,4144,China_fulgens,,0,Low,100
0,2477,India,,1,Low,96
0.008599509,3256,China_fulgens,,1,Low,99
,3144,China_fulgens,,0,Low,100
,3101,India,,0,Core,96
0,2883,Nepal,,1,Moderate,82
0,2748,India,,1,Core,89
0.002105263,2836,China_fulgens,,1,Moderate,99
0,2583,Burma,IUCN II,1,Moderate,99
0,2885,China_fulgens,,1,Moderate,101
9.04E-04,2505,china_styani,,1,Moderate,103
0,3962,china_styani,,1,Low,102
,3763,Nepal,,0,Core,88
0,2705,China_fulgens,,1,Low,100
0,1498,India,,1,Low,96
0,1298,Burma,,1,Moderate,98
,2816,Nepal,,0,Moderate,82
0,4285,China_fulgens,,1,Low,94
9.03E-04,2061,China_fulgens,,1,Low,95
0,2531,Burma,,1,Core,98
0.003926702,3225,China_fulgens,,1,Low,99
,2451,China_fulgens,,0,Low,95
,3441,china_styani,,0,Moderate,103
,1392,china_styani,,0,Low,103
0.058171745,1614,India,,1,Low,96
,4895,China_fulgens,,0,Low,95
0.002904163,1355,china_styani,,1,Low,103
0,2723,India,,1,Moderate,96
0,2519,Burma,,1,Low,98
0.006622517,1488,India,,1,Low,92
0.001879699,3372,china_styani,,1,Low,104
9.16E-04,1762,china_styani,,1,Moderate,103
9.32E-04,3725,china_styani,,1,Moderate,102
0.016925247,2598,Nepal,,1,Moderate,85
,1685,Nepal,,0,Moderate,83
0.009469697,4272,China_fulgens,,1,Low,93
,4551,Nepal,IUCN II,0,Moderate,86
,3623,Nepal,,0,Low,85
0,3470,Bhutan,,1,Core,91
,2937,India,,0,Moderate,95
,3456,China_fulgens,,0,Moderate,100
,4202,Nepal,,0,Low,83
,4262,China_fulgens,,0,Low,100
,3658,Nepal,IUCN VI,0,Moderate,84
0,3981,Nepal,IUCN II,1,Moderate,86
0.352009744,1285,India,,1,Moderate,91
,4260,China_fulgens,,0,Low,98
0.00204918,2779,China_fulgens,,1,Low,100
0,2214,India,,1,Low,96
,5111,China_fulgens,,0,Low,94
0,2113,China_fulgens,,1,Low,95
0,1832,India,,1,Low,96
,3318,China_fulgens,,0,Moderate,98
,3908,India,,0,Low,96
0,3732,Nepal,IUCN VI,1,Core,83
0,3229,China_fulgens,,1,Low,97
,3541,china_styani,,0,Core,103
,2869,China_fulgens,,0,Low,100
0,1831,Nepal,,1,Moderate,82
,3763,China_fulgens,,0,Core,99
,3389,china_styani,,0,Moderate,102
0.002642008,3889,China_fulgens,,1,Moderate,95
,2444,China_fulgens,,0,Low,100
0.003154574,3561,Bhutan,IUCN VI,1,Low,90
,3052,China_fulgens,,0,Moderate,99
9.04E-04,1879,Bhutan,IUCN II,1,Low,90
0,3327,China_fulgens,,1,Moderate,100
0.003686636,2003,Burma,,1,Moderate,99
,3872,India,,0,Low,94
0.001097695,2396,China_fulgens,,1,LowCore,99
0,2853,Nepal,,1,Core,82
,1507,Nepal,,0,Moderate,82
0,2057,china_styani,,1,Low,103
0,2707,Bhutan,,1,Moderate,92
0,2236,India,,1,Moderate,94
9.03E-04,3209,Bhutan,,1,ModerateCore,91
,3476,Nepal,,0,Low,83
,2859,China_fulgens,,0,Moderate,99
,3264,Bhutan,IUCN II,0,Low,90
,3331,China_fulgens,,0,Moderate,101
,3354,china_styani,,0,Moderate,103
,2911,China_fulgens,,0,Low,96
,4614,China_fulgens,,0,Low,99
0.001029866,2866,Burma,IUCN II,1,Core,98
,1472,china_styani,,0,Moderate,103
,4501,China_fulgens,,0,Low,99
0,4038,China_fulgens,,1,Low,100
,4280,China_fulgens,,0,Low,96
0,3185,Bhutan,,1,Core,91
0.001809955,1729,china_styani,,1,Low,104
,4780,China_fulgens,,0,Low,94
0.114858706,3317,China_fulgens,,1,Moderate,100
0,2306,China_fulgens,,1,Moderate,98
0,3642,China_fulgens,,1,Low,100
0,2789,china_styani,,1,Moderate,102
0,3538,China_fulgens,,1,Low,99
0,1425,Burma,IUCN IV,1,Low,97
,760,China_fulgens,,0,Low,99
,4789,Nepal,IUCN II,0,Low,83
0.011483254,2725,Nepal,,1,Moderate,81
0.033810143,2582,Nepal,IUCN VI,1,Core,87
0,4420,China_fulgens,,1,Low,94
,1934,china_styani,,0,Low,104
,3906,china_styani,,0,Moderate,103
,4055,Nepal,,0,Low,83
0.001912046,3584,India,,1,Moderate,92
,1998,China_fulgens,,0,Moderate,100
0,4118,China_fulgens,,1,Low,99
0,2501,Nepal,,1,Low,83
0,3014,Nepal,,1,Core,86
,3695,China_fulgens,,0,Moderate,100
0,2980,India,,1,Low,96
0,1340,India,,1,Moderate,88
0,2548,Nepal,,1,Core,88
0,2278,Nepal,,1,Core,87
0.002790698,1875,Burma,,1,Moderate,98
,4266,china_styani,,0,Low,103
,3322,Bhutan,IUCN VI,0,Moderate,90
0,2477,China_fulgens,,1,Moderate,98
0.009033424,4043,China_fulgens,,1,Moderate,100
0.030172414,2933,China_fulgens,,1,Low,101
0,1592,Burma,IUCN IV,1,Low,98
,2088,Nepal,,0,Moderate,82
0,3549,Bhutan,,1,Low,89
0,3030,Nepal,,1,ModerateCore,82
0,3999,China_fulgens,,1,Low,100
0.043068641,1894,Burma,,1,Moderate,98
0,2997,China_fulgens,,1,Moderate,100
,2234,china_styani,,0,Low,103
,3221,Burma,,0,Moderate,98
,3430,China_fulgens,,0,Low,95
0.020920502,1409,Nepal,,1,Moderate,86
0.007594937,1249,Nepal,IUCN VI,1,Low,84
0.03877367,1885,china_styani,,1,Moderate,103
,1243,china_styani,,0,Low,103
0,2355,Bhutan,IUCN II,1,Low,91
0.037238874,1270,India,,1,Low,97
0.001290323,2283,china_styani,,1,Core,103
,2525,China_fulgens,,0,Low,98
0.002941176,2957,Nepal,,1,Moderate,82
,1793,Nepal,,0,Core,87
0.001803427,1979,china_styani,,1,Moderate,103
0,3978,China_fulgens,,1,Low,99
,2053,China_fulgens,,0,Low,99
,4673,China_fulgens,,0,Moderate,94
0,2287,Burma,,1,Core,98
0.006079027,2954,Bhutan,IUCN VI,1,Moderate,90
,4403,China_fulgens,,0,Low,94
0.002249719,3252,China_fulgens,,1,Low,99
,3131,china_styani,,0,Low,103
0.012927054,585,India,,1,Low,92
,3563,china_styani,,0,Moderate,103
,3579,India,,0,Low,96
0,3235,Burma,IUCN II,1,Moderate,98
0.001013171,2182,Nepal,,1,Moderate,86
,2570,China_fulgens,,0,Moderate,99
9.10E-04,2040,Burma,IUCN IV,1,Moderate,98
,3900,Nepal,IUCN II,0,Moderate,87
0,3245,India,,1,Low,95
,2617,Bhutan,,0,Low,90
0,3548,China_fulgens,,1,Moderate,94
,2920,china_styani,,0,Moderate,102
0,2937,India,,1,Low,96
0,3274,India,,1,Low,96
9.03E-04,1970,Bhutan,IUCN II,1,Low,90
0,2393,China_fulgens,,1,Low,95
,3646,India,,0,Low,96
,4438,India,,0,Low,93
0.018203883,3344,china_styani,,1,Moderate,103
0,3689,Nepal,,1,Moderate,82
0,2645,India,,1,Low,97
,2759,Nepal,,0,Low,83
0,2417,China_fulgens,,1,Low,99
0.009584665,1007,India,,1,Moderate,91
,4199,China_fulgens,,0,Low,99
,3782,China_fulgens,,0,Low,95
,3542,China_fulgens,,0,Low,99
0.005825243,2822,china_styani,,1,Moderate,103
0.013853904,1738,Nepal,IUCN VI,1,Moderate,86
0,3639,Bhutan,IUCN II,1,Core,91
0.006256517,1262,India,,1,Core,91
,4098,India,,0,Low,89
,3009,China_fulgens,,0,Low,94
0,2414,India,,1,Low,94
0,2276,India,,1,Moderate,93
0,2711,China_fulgens,,1,Moderate,99
0,2180,Burma,,1,Moderate,98
,3678,China_fulgens,,0,Low,97
0.039777983,1050,Burma,,1,Moderate,99
0.005719733,1376,china_styani,,1,Low,103
0.048155738,1911,,,1,Low,98
0,3327,China_fulgens,,1,Low,95
0,2094,Bhutan,IUCN_Ia,1,Low,89
0,4785,China_fulgens,,1,Moderate,99
0.001404494,3451,China_fulgens,,1,Moderate,99
9.19E-04,2066,Nepal,IUCN VI,1,LowModerate,84
0,3410,India,IUCN IV,1,Core,96
0,2355,India,,1,Low,94
0.016771488,2955,Nepal,,1,Core,85
0,3353,China_fulgens,,1,Low,99
,3773,China_fulgens,,0,Low,91
0.035637149,1014,India,,1,Moderate,91
,1641,India,,0,Low,92
,3400,China_fulgens,,0,Moderate,100
0,2370,china_styani,,1,Moderate,102
0.014326648,2307,China_fulgens,,1,Low,98
0.003707136,2194,china_styani,,1,Low,103
0.002328289,2782,Nepal,IUCN VI,1,Low,83
0.003327787,2290,China_fulgens,,1,Low,100
0.00877193,863,china_styani,,1,Low,103
0,1920,India,,1,Moderate,92
0,3222,China_fulgens,,1,Low,95
0,3394,China_fulgens,,1,Low,101
0,1706,Burma,,1,Low,97
,4122,China_fulgens,,0,Low,97
0,3005,India,,1,Moderate,93
0,4262,China_fulgens,,1,Low,96
0,3160,Nepal,,1,Moderate,85
,2094,Nepal,,0,Moderate,86
0,2692,Nepal,,1,Moderate,85
0,3009,china_styani,,1,Core,103
0,3166,India,,1,Low,94
0,2752,China_fulgens,,1,Core,95
,2025,Burma,IUCN II,0,Moderate,99
0,3981,China_fulgens,,1,Low,94
9.02E-04,2147,Burma,,1,Moderate,98
,1514,India,,0,Moderate,91
0,2969,Nepal,,1,Low,82
0,2822,Burma,,1,Moderate,99
0,2930,China_fulgens,,1,Low,99
,2158,China_fulgens,,0,Moderate,95
,4002,China_fulgens,,0,Low,97
,3308,China_fulgens,,0,Moderate,100
0,2065,Bhutan,,1,Low,90
,4320,China_fulgens,,0,Low,96
,2521,Nepal,,0,Moderate,82
0,2854,India,,1,Core,96
0.002344666,2806,china_styani,,1,Core,103
0,2231,Bhutan,,1,Low,90
0,2793,Nepal,IUCN VI,1,Moderate,86
0.014613779,3345,China_fulgens,,1,Moderate,100
,4371,china_styani,,0,Low,102
0,2273,china_styani,,1,Core,103
0,2636,China_fulgens,,1,Low,99
0,1781,china_styani,,1,Moderate,103
0,2714,china_styani,,1,Low,102
0,3256,China_fulgens,,1,Moderate,100
,2986,China_fulgens,,0,Low,99
,3519,China_fulgens,,0,Low,100
0.001007049,2820,Burma,,1,Moderate,99
0.007005254,2318,China_fulgens,,1,Moderate,100
,2938,Nepal,,0,Low,82
,4396,China_fulgens,,0,Low,96
0,2803,China_fulgens,,1,Low,100
0.021335807,2103,china_styani,,1,Moderate,104
,3849,Nepal,,0,Low,83
,4427,China_fulgens,,0,Low,97
0,1717,India,,1,Low,97
0,4005,Burma,IUCN II,1,Low,98
0.093652445,1879,,,1,Low,98
0,3253,china_styani,,1,LowModerate,103
,2208,China_fulgens,,0,Low,99
0.001097695,2769,Burma,,1,Low,98
0.001824818,1489,china_styani,,1,Moderate,103
0.054460094,3298,Bhutan,IUCN II,1,Core,91
0,2985,China_fulgens,,1,Low,99
0,2194,Burma,IUCN II,1,Moderate,98
0,2445,,,1,Low,99
,4416,Nepal,,0,Low,83
0,1954,china_styani,,1,Low,104
,3267,China_fulgens,,0,Low,98
0.002932551,2204,Nepal,IUCN VI,1,Moderate,86
0.002805049,2693,India,,1,Low,97
0,3141,China_fulgens,,1,Low,100
0.032012195,3622,Bhutan,,1,Low,90
0.00405954,3002,china_styani,,1,Low,103
0,2599,Bhutan,,1,Core,92
0,3639,China_fulgens,,1,Low,99
,3625,China_fulgens,,0,Low,99
0,2693,India,,1,Moderate,93
0,2817,Bhutan,,1,Moderate,90
0,2990,china_styani,,1,Low,102
,1217,china_styani,,0,Low,104
0,3152,China_fulgens,,1,Low,94
0,2953,China_fulgens,,1,Moderate,98
0,2656,Nepal,,1,Moderate,83
0,2507,Burma,,1,Core,98
0.002638522,3750,China_fulgens,,1,Low,97
0.00541028,1872,china_styani,,1,Moderate,103
0,2975,china_styani,,1,Low,103
0,3897,China_fulgens,,1,Moderate,100
0,2266,Nepal,,1,ModerateCore,87
0.001904762,3206,Nepal,,1,Moderate,82
0,2785,china_styani,,1,Low,102
0.002747253,2166,Nepal,,1,Moderate,82
0,3230,China_fulgens,,1,Low,100
0.054337464,1244,china_styani,,1,Low,104
0,3100,Bhutan,IUCN IV,1,Moderate,91
0.003521127,1837,Nepal,,1,Moderate,87
0.005488474,2984,China_fulgens,,1,Low,100
0.008859358,3743,china_styani,,1,Moderate,103
0,3280,China_fulgens,,1,Moderate,98
,1600,Bhutan,,0,Low,89
0,3615,China_fulgens,,1,Low,98
0.00102145,3695,china_styani,,1,Low,103
,4191,china_styani,,0,Core,103
0,3574,China_fulgens,,1,Low,100
0,3119,Bhutan,,1,Low,90
0,4076,Bhutan,IUCN IV,1,Moderate,92
,2172,Bhutan,,0,Low,90
,4224,Bhutan,IUCN II,0,Moderate,90
0.011754069,1996,china_styani,,1,Moderate,104
0.228915663,1011,India,,1,Moderate,91
0.005494505,3953,Bhutan,IUCN II,1,Low,90
0,2354,India,,1,Core,94
0,2647,china_styani,,1,Moderate,102
,2224,china_styani,,0,Low,104
,3972,Nepal,IUCN VI,0,Low,84
,1971,Nepal,,0,Moderate,86
0,3110,Bhutan,,1,Low,90
,1259,Nepal,IUCN VI,0,Low,84
0,1437,Burma,IUCN IV,1,Moderate,97
0.009278351,2824,Bhutan,,1,Low,90
0,3104,China_fulgens,,1,Low,98
0,2607,Burma,,1,Moderate,98
0,1786,Bhutan,,1,Core,91
0,3122,Nepal,,1,Moderate,82
,2250,China_fulgens,,0,Low,97
0.009208103,2860,china_styani,,1,Low,102
,3132,China_fulgens,,0,Moderate,98
,825,India,,0,Moderate,88
,2276,China_fulgens,,0,Low,99
,2508,Bhutan,,0,Low,90
,4093,china_styani,,0,Low,104
,3164,Nepal,IUCN VI,0,Moderate,82
9.02E-04,1896,china_styani,,1,Core,103
0,2297,china_styani,,1,Moderate,103
0,1875,China_fulgens,,1,Low,99
,4679,China_fulgens,,0,Low,95
0.102941176,2893,China_fulgens,,1,Low,99
,4284,china_styani,,0,Low,102
,2208,china_styani,,0,Moderate,102
0.032786885,3894,Nepal,IUCN II,1,Core,87
,4502,China_fulgens,,0,Low,95
0,3112,India,,1,Moderate,92
0.015962441,1966,Bhutan,,1,Low,90
,4224,China_fulgens,,0,Low,101
,2052,china_styani,,0,Core,103
,4175,Bhutan,IUCN II,0,Moderate,90
0,2714,china_styani,,1,Moderate,103
,3778,Nepal,,0,Moderate,82
0.055292259,2755,Nepal,IUCN VI,1,Core,86
,3871,China_fulgens,,0,Low,99
0.008287293,2187,china_styani,,1,Low,104
0,3464,China_fulgens,,1,Low,98
0.029020556,3535,China_fulgens,,1,Low,94
0.001005025,2178,china_styani,,1,LowModerate,103
0,3731,China_fulgens,,1,Low,99
9.32E-04,2789,china_styani,,1,Moderate,103
0,2640,Burma,IUCN IV,1,Low,97
9.25E-04,2460,china_styani,,1,Moderate,103
0,2796,china_styani,,1,Moderate,102
0,3518,China_fulgens,,1,Low,97
,2928,Bhutan,,0,Low,91
0,3856,Bhutan,IUCN II,1,Low,90
0,2699,Nepal,,1,Moderate,81
0.006311993,1767,china_styani,,1,Moderate,103
0.004149378,3264,Nepal,IUCN VI,1,Core,86
0,3920,China_fulgens,,1,Low,99
,1860,China_fulgens,,0,Moderate,100
9.26E-04,4196,China_fulgens,,1,Low,99
,3691,China_fulgens,,0,Low,95
0.002621232,3481,Bhutan,IUCN II,1,Core,91
