elevation,over_20_pc_canopy_cover,habitat_class,country,percent_loss,longitude_round
2478,1,moderate,burma,0,99
3969,0,moderate,nepal,0,82
3373,0,low,china,0,98
3163,0,low,china,0,98
2917,1,moderate,bhutan,0.090415913,91
2268,1,low,india,4,96
2775,1,core,china_spp,0,103
3901,0,low,nepal,0,83
2589,1,moderate,india,0,95
2101,1,moderate,nepal,0,84
3623,1,core,china_spp,0.414507772,103
2649,1,moderate,bhutan,0.193050193,90
3074,1,core,nepal,0.109769484,83
1781,1,core,china_spp,0.206185567,104
3152,1,core,china_spp,0,103
2270,1,low,,0,99
3728,1,core,china,0,99
2246,1,moderate,china,0,100
3993,0,moderate,burma,0,98
4227,1,low,china,0,97
3156,1,moderate,bhutan,0.3003003,90
3372,1,low,china,0,101
2349,1,low,,0,99
1443,1,low,burma,0,97
2815,1,low,,0,100
2582,1,moderate,nepal,0,86
1105,1,low,india,2.782324059,92
2747,1,moderate,bhutan,0,91
1366,0,moderate,china_spp,0,103
3296,1,moderate,china,1.013024602,94
2866,0,low,china,0,100
1845,0,moderate,nepal,0,88
3983,0,low,china,0,97
2105,1,moderate,nepal,0,85
2129,1,moderate,burma,0.090171326,98
4457,0,low,china_spp,0,102
2547,0,low,nepal,0,82
2851,1,low,,1.585014409,100
2409,0,moderate,nepal,0,88
2699,1,core,bhutan,0,91
2328,1,moderate,china_spp,0,103
1504,0,moderate,china_spp,0,103
2789,1,moderate,china_spp,0,103
1617,1,low,india,0,94
2853,1,moderate,nepal,8.817635271,82
2275,1,core,nepal,0,86
3512,1,low,china,0.192307692,96
3584,0,moderate,nepal,0,86
3089,1,moderate,burma,2.588686481,99
2730,1,low,bhutan,0.156494523,89
1987,0,low,china_spp,0,103
3634,1,low,india,0,97
2483,0,low,china_spp,0,102
1729,1,moderate,nepal,0,86
1539,1,low,china,1.239669421,95
3160,0,moderate,nepal,0,82
4146,0,low,china,0,97
4413,0,low,china,0,96
3814,1,moderate,burma,0,98
2889,1,moderate,china,3.009575923,99
3311,1,moderate,nepal,0,85
2483,1,moderate,china,0,98
2201,0,moderate,,0,99
2902,1,core,nepal,0.193236715,87
4357,1,moderate,china,0.506329114,94
3155,1,core,china,0.116144019,99
2311,1,moderate,china,0.632911392,101
3205,1,low,china,0,95
3539,1,low,china,0,100
4191,1,low,china,0.132625995,99
3277,0,low,india,0,92
1744,1,low,india,0,97
2373,1,moderate,nepal,0,83
818,0,low,china_spp,0,104
3062,1,moderate,nepal,0,82
3686,0,low,china,0,95
3758,0,moderate,nepal,0,84
3016,1,moderate,bhutan,0,91
2102,0,low,nepal,0,82
2007,1,low,nepal,0.369913687,83
3334,1,core,india,2.516556291,93
2886,1,moderate,china_spp,1.564722617,103
2083,1,moderate,india,0.457665904,89
3360,0,low,nepal,0,83
3228,1,moderate,china_spp,0.098328417,103
3080,1,low,bhutan,0,89
1470,1,low,india,35.96792669,92
3007,1,moderate,india,0,94
2271,0,low,bhutan,0,90
3641,1,moderate,bhutan,0,91
4717,0,low,bhutan,0,92
2420,1,low,,0.096525097,99
1807,1,low,china_spp,0,102
1822,1,low,bhutan,0,90
2907,0,low,nepal,0,85
3465,0,low,china,0,97
1688,1,low,china,0,95
3045,1,moderate,nepal,0,83
3897,1,low,china,0,95
3189,1,moderate,bhutan,0,91
1619,1,low,nepal,0,83
4090,0,core,china,0,99
758,1,moderate,india,1.565377532,91
1430,1,core,burma,0,98
4236,0,low,china,0,99
1476,1,moderate,burma,0,97
3992,0,low,china,0,99
1418,1,moderate,nepal,0,88
2394,1,moderate,china_spp,1.274509804,103
2260,1,low,nepal,0.247524752,84
1582,1,moderate,nepal,0.441014333,88
3095,1,low,bhutan,0.122699387,89
1972,1,moderate,india,0,94
2199,1,moderate,china_spp,0,102
1632,0,low,china,0,101
4705,0,low,china,0,96
1969,1,low,burma,0.206185567,97
1133,1,moderate,india,4.908565929,91
2919,1,low,nepal,0,82
3131,1,low,bhutan,0.652528548,90
647,0,low,china_spp,0,104
2680,1,low,china,0,99
4036,0,moderate,burma,0,98
3286,0,low,china,0,100
1722,1,moderate,burma,2.289377289,98
2496,1,core,china_spp,0,103
1946,1,low,bhutan,0,90
2502,1,moderate,china,0,95
2734,1,low,bhutan,0,91
3209,0,moderate,nepal,0,82
3194,0,moderate,nepal,0,82
3936,1,core,china,0,99
1977,0,moderate,nepal,0,82
2715,1,low,india,0,93
3492,0,core,bhutan,0,91
1955,1,moderate,nepal,1.174496644,88
2602,1,low,india,0,94
2811,1,low,india,0,95
3320,1,low,nepal,0.538358008,82
2357,1,low,china,0.366300366,100
4516,0,low,china,0,100
2945,1,moderate,china_spp,0,103
3526,1,moderatecore,nepal,0.776397516,83
3087,1,low,china,0,98
3250,1,core,nepal,0.100806452,87
1807,1,core,china_spp,0.814663951,102
3391,0,moderate,china,0,99
3696,1,low,china,1.020408163,100
3931,0,moderate,india,0,94
2829,1,moderate,bhutan,0,90
2290,1,low,,0.477554919,99
2728,1,moderate,china,0,99
2340,1,low,china_spp,0.451671183,104
3824,0,low,burma,0,98
1668,1,moderate,nepal,0,86
3081,1,low,china,2.682563338,101
3729,0,core,nepal,0,85
3776,0,low,china,0,95
2638,1,moderate,china_spp,0,102
3736,0,low,china,0,89
3000,0,moderate,nepal,0,82
3356,1,low,nepal,0,83
2991,1,low,nepal,1.092896175,83
2551,0,low,china,0,99
3363,1,low,china,0.789473684,101
1865,0,low,india,0,92
3872,0,moderate,china,0,98
4191,1,low,china,0,94
2180,0,moderate,nepal,0,87
3420,1,core,china_spp,0,102
2757,1,low,china_spp,0.102459016,102
1949,1,low,china_spp,3.336339044,105
4721,0,low,china,0,93
3674,0,low,china,0,101
2476,0,low,china,0,99
3420,0,low,china,0,99
4658,0,low,nepal,0,87
2639,0,low,china,0,101
2713,1,moderate,china_spp,0.090826521,103
2723,1,moderate,india,0,94
1233,1,core,india,0,89
3360,1,low,china_spp,0,104
2633,1,moderate,bhutan,0,90
1995,1,low,china_spp,0,104
2802,1,moderate,nepal,0,82
2871,1,moderate,nepal,0,82
2833,1,moderate,china,0.96670247,100
3056,1,low,,0,99
1932,0,low,china,0,98
2533,1,low,,0,99
2042,0,low,china_spp,0,103
3847,0,low,china,0,96
4844,0,low,china,0,94
4271,1,moderate,china,0,98
3338,1,low,india,0,95
4361,0,low,china,0,95
2940,0,low,china,0,100
3812,1,core,bhutan,0,91
1332,1,moderate,india,24.09470752,91
3554,0,moderate,china,0,98
2243,1,low,india,0,95
3456,1,moderate,nepal,0,86
4402,0,moderate,nepal,0,87
1634,1,low,india,3.877221325,92
1316,1,low,china,0.277264325,95
3767,0,low,china,0,99
2789,0,low,china,0,100
2461,0,moderate,nepal,0,85
1255,1,moderate,burma,0.54200542,98
2082,1,low,india,0,96
2955,1,low,china,7.157057654,97
1628,1,core,bhutan,0,91
3247,1,moderate,china,1.889020071,100
2618,1,moderate,,0,99
2197,0,moderate,china_spp,0,103
1859,1,low,china_spp,2.707581227,104
3691,1,low,china,0,99
3556,1,low,china,0,99
3424,1,core,nepal,0,88
2171,1,moderate,china_spp,0.272727273,103
984,1,moderate,burma,0,97
3539,0,moderate,nepal,0,84
978,1,low,nepal,0,84
3407,1,core,india,0.242424242,96
2123,1,low,bhutan,0,91
1942,1,core,china_spp,0.4784689,103
2253,0,low,bhutan,0,89
3888,1,low,china_spp,0.266311585,103
3010,1,moderate,china_spp,0.117508813,103
2156,1,core,india,0.7960199,88
5387,0,low,china,0,97
2492,1,moderate,china_spp,0.925925926,103
3815,0,low,china,0,100
3412,0,moderate,burma,0,98
2652,1,low,china,0,100
3509,0,moderate,china,0,99
2395,0,core,china_spp,0,103
1894,0,low,china_spp,0,104
3770,1,low,china,0.561797753,93
4634,0,low,china,0,94
2212,1,low,india,0,92
3808,0,low,china_spp,0,104
2235,1,moderate,burma,0,99
3650,1,core,bhutan,0,91
2962,1,low,bhutan,0.750469043,90
3413,1,low,bhutan,0.520156047,89
3509,1,moderate,china,0,99
2727,1,moderate,bhutan,0,92
1830,1,low,india,0,94
3684,0,low,china,0,97
3971,1,low,china,0,94
3251,1,low,china_spp,0,103
2648,0,low,china,0,99
2551,0,low,china,0,99
2557,0,low,,0,100
2584,1,moderate,burma,0,98
2831,0,low,china,0,100
2105,1,low,india,0,97
2900,1,low,,0,100
4266,0,moderate,china,0,99
4267,1,moderate,china,0,99
2182,1,core,burma,2.795311091,98
3640,1,low,china,2.436323367,94
2624,0,moderate,china,0,99
2578,0,low,nepal,0,83
3210,1,core,bhutan,0,91
2519,1,low,india,0,93
3697,1,low,china,0,99
2252,1,moderate,china_spp,0.81300813,103
3871,0,moderate,nepal,0,82
2699,1,core,nepal,0.101112235,88
3377,1,moderate,nepal,0,82
3958,0,moderate,china_spp,0,102
2861,0,low,,0,100
2458,1,low,china_spp,0,103
4076,0,low,china,0,97
1945,1,core,china_spp,0.270513977,104
3563,1,moderate,india,0.178253119,97
3781,1,moderate,china_spp,0,102
3903,1,low,china,7.821782178,95
2630,1,low,,0,100
2996,1,moderate,china,2.208835341,99
3605,1,moderate,china,0,100
1509,1,low,china_spp,0,104
2884,0,moderate,china_spp,0,102
2281,1,low,china,0,95
4332,1,low,china,0,95
2306,1,core,india,0.183823529,94
1421,0,low,china_spp,0,104
3594,0,low,india,0,93
2147,1,low,china_spp,0,104
2712,1,core,china,0,95
2639,1,low,,12.5188537,99
2605,1,moderate,china_spp,0,103
1890,0,low,,0,99
1305,1,low,burma,0,97
3320,1,low,china,0,101
3336,1,moderate,nepal,0,82
3623,0,moderate,nepal,0,85
1456,1,low,nepal,0,87
2851,0,low,bhutan,0,90
3886,0,low,china,0,96
2976,0,low,china_spp,0,104
3181,0,core,burma,0,98
3326,0,core,nepal,0,87
1823,1,moderate,bhutan,0.364963504,91
3241,1,low,china,0.747198007,96
1962,1,low,india,0.737327189,95
3647,0,core,nepal,0,85
3516,0,low,china,0,97
2578,1,moderate,india,0,93
1240,0,low,,0,99
3305,1,low,china_spp,8.464566929,104
3953,1,low,china,0,94
3429,0,core,burma,0,97
3396,1,moderate,china,0,95
2336,1,low,china_spp,2.922374429,104
3617,1,low,india,0,95
1531,1,low,bhutan,1.085883514,90
2932,0,moderate,china,0,99
2196,1,moderate,burma,12.57976299,99
3504,0,core,bhutan,0,91
2336,0,moderate,china,0,99
3782,1,moderate,china_spp,0,103
3080,1,low,nepal,0.285714286,82
3275,1,low,china,0,92
2463,1,low,china,0,101
2251,0,low,china,0,101
3341,0,moderate,china,0,100
4809,0,low,china,0,99
2355,1,moderate,burma,0.274725275,99
2207,1,low,china,0.488400488,95
5777,0,low,china,0,95
3416,1,low,china_spp,0,103
2807,0,moderate,china,0,99
2567,1,low,china_spp,0,104
4127,0,low,china,0,99
2681,1,moderate,china_spp,0.092081031,103
2365,1,moderate,nepal,0,84
1206,1,low,burma,0,97
3929,1,moderate,china,0,99
2953,1,low,china,0,96
1889,1,low,,16.18037135,98
3129,0,moderate,bhutan,0,90
2361,1,low,india,0,96
1806,1,moderate,india,0,95
3778,0,low,china,0,95
2368,0,core,nepal,0,88
3804,1,moderate,china,0,100
2666,1,moderate,nepal,0,82
2044,0,moderate,nepal,0,82
305,1,moderate,burma,1.68612192,98
3868,0,low,nepal,0,82
1907,1,low,,0.811688312,100
3018,1,low,nepal,2.219321149,82
3174,1,moderate,china_spp,0,102
2410,1,low,burma,0,97
3395,1,moderate,,0,99
1772,1,moderate,india,0.464684015,89
3152,1,moderate,nepal,0.522648084,82
2392,1,low,bhutan,0.181818182,90
1641,1,moderate,india,0,95
2254,1,low,india,0,96
1736,0,low,china_spp,0,104
2175,1,moderate,nepal,0,85
3629,0,moderate,burma,0,99
4399,1,low,china,0,100
2528,0,core,nepal,0,87
2661,1,moderate,china_spp,0.09199632,103
3445,1,low,china,0,101
2098,1,low,bhutan,0,90
4062,0,moderate,china,0,86
3284,0,low,china,0,94
4646,0,moderate,china,0,98
3260,0,core,nepal,0,88
4635,0,low,nepal,0,83
3581,0,low,india,0,93
2808,1,moderate,china_spp,0.151745068,102
2928,1,core,india,0.279329609,93
3469,1,low,china,0,97
3796,1,low,china,0.941619586,94
1776,0,moderate,china_spp,0,104
3267,1,low,china,0,94
2664,1,low,nepal,0.170940171,83
1576,0,low,nepal,0,84
2102,1,low,bhutan,0,90
2951,0,moderate,china,0,99
3920,1,low,china,0,96
2329,1,moderate,india,0,97
3005,1,moderate,bhutan,0,89
3718,1,low,china,2.319587629,99
2506,1,core,burma,0,98
3085,1,low,china,0,101
3127,0,low,nepal,0,82
3000,1,core,burma,0,98
4192,1,low,china,0,95
4397,0,moderate,china,0,95
3658,1,moderate,china,0,100
958,1,moderate,burma,10.05076142,98
3401,1,low,china,0.237247924,101
3891,1,low,china,0.45112782,99
1471,1,low,china_spp,0.631199279,105
1577,1,low,burma,0,97
2340,0,moderate,burma,0,98
1179,1,low,china_spp,7.692307692,103
1799,0,low,,0,98
2536,1,core,china_spp,0.206825233,103
4227,1,low,china,0,99
3460,1,moderate,bhutan,0,91
1521,1,core,burma,0.36101083,98
3757,1,moderate,india,0,92
2499,1,moderate,china,0.565504241,99
2939,0,core,nepal,0,87
2446,1,moderate,china_spp,0,103
2145,1,moderate,,0.525624179,98
4061,0,low,china,0,99
2871,1,low,nepal,0,81
2497,1,moderate,china,0.37593985,99
672,1,moderate,india,45.18304432,91
2864,1,low,,0,99
3367,1,moderate,china,0,100
2331,1,moderate,nepal,1.465201465,83
3313,1,moderate,,6.487148103,99
3054,1,core,china_spp,0,103
3755,1,low,china,0,100
3104,1,core,bhutan,0,91
2180,1,moderate,nepal,0,84
2573,1,low,,0.427350427,100
1791,0,low,nepal,0,84
2212,0,moderate,china,0,95
1912,1,low,china,4.029304029,101
2841,1,moderate,burma,0.487804878,98
3530,1,moderate,india,0,92
2816,1,low,india,0,96
2866,1,moderate,nepal,0,86
1906,1,low,,0.934579439,99
2546,1,low,china,0.090415913,95
3314,1,core,bhutan,2.065217391,92
3560,1,moderate,nepal,0.125944584,86
4084,0,low,china_spp,0,104
1445,1,low,china_spp,0,104
2233,1,core,india,0.237529691,97
2321,1,low,china_spp,0,104
3139,1,low,china_spp,3.086997194,104
2792,1,low,india,0,96
1841,1,moderate,burma,0.485908649,99
1758,1,low,china_spp,0.283553875,102
3251,0,moderate,china_spp,0,103
3828,1,low,india,0.653594771,97
3773,0,moderate,nepal,0,82
2297,1,low,india,0,93
3581,0,moderate,china,0,86
3275,1,low,china,0.111111111,94
3378,1,moderate,burma,0,99
2338,1,low,bhutan,0,90
1475,1,low,bhutan,0,90
3018,1,moderate,burma,0.202020202,99
1918,1,low,india,0,94
4114,0,low,china,0,95
1800,1,moderate,nepal,0,82
2574,1,core,nepal,0.414078675,86
2297,0,moderate,china,0,100
2129,1,low,india,0,95
3602,0,low,china,0,100
5045,0,low,china,0,93
3602,1,low,china,0.159744409,100
1776,1,moderate,nepal,0.3125,87
1989,1,low,india,0,95
1768,0,core,nepal,0,85
2409,0,low,,0,100
3759,1,low,india,0,96
594,0,low,india,0,92
3123,1,low,bhutan,5.432595573,90
1642,0,core,nepal,0,88
3134,1,moderate,india,0,93
2989,1,low,china,7.79342723,99
2334,0,core,nepal,0,87
2685,0,low,china_spp,0,103
3829,0,low,india,0,95
807,1,low,burma,0.36101083,98
1841,1,low,india,0.220994475,96
3287,1,core,nepal,0,88
2390,1,moderate,nepal,0.540540541,83
4060,0,moderate,nepal,0,87
1350,1,low,china_spp,0,103
819,0,low,china_spp,0,103
3241,1,low,china,0,96
3820,0,moderate,china_spp,0,102
2067,0,moderate,nepal,0,87
3637,0,low,china,0,99
3338,1,low,china,1.412872841,100
3073,0,low,china,0,99
1900,0,low,bhutan,0,90
2626,1,moderate,bhutan,0,92
4140,1,low,china,0,94
1890,1,moderate,india,0.180342651,89
780,1,low,india,11.45175834,95
4013,1,low,china,0,94
3264,1,low,china_spp,1.588877855,104
3955,1,moderate,bhutan,0,91
2284,0,low,nepal,0,85
3647,0,low,nepal,0,83
3233,1,moderate,nepal,0.115874855,82
2542,1,low,china,0,99
2744,1,low,bhutan,0,90
2492,1,moderate,india,0,93
2414,0,low,china_spp,0,103
2725,0,low,,0,100
2890,1,low,nepal,0,84
4411,0,low,china,0,93
1288,1,core,burma,0.450856628,98
2524,1,moderate,nepal,0,85
3240,0,low,nepal,0,82
2726,1,low,,8.13559322,99
2848,0,moderate,nepal,0,82
3312,1,low,india,0,96
3063,0,moderate,nepal,0,85
2054,1,low,china_spp,0,104
2995,1,core,nepal,0,87
3962,1,low,china,0,99
3017,1,low,india,0,97
3489,0,low,burma,0,98
943,1,moderate,burma,0,97
3576,1,moderate,china,0,100
3425,0,low,,0,100
2706,1,low,india,0.185528757,96
1187,1,low,burma,0,97
4216,0,low,china,0,94
3483,0,moderate,india,0,89
2779,1,low,china,0,101
1105,0,low,nepal,0,84
2026,0,low,nepal,0,83
1423,1,moderate,bhutan,4.054054054,89
819,0,low,,0,99
3892,0,low,china,0,97
3927,1,low,bhutan,0,91
1610,1,low,india,0,95
3051,0,low,india,0,95
3994,0,core,bhutan,0,91
2447,1,low,india,0,97
784,1,low,china_spp,0,104
3406,1,moderate,china,0,100
2350,1,low,china_spp,0.687285223,102
3669,1,low,china,13.06122449,94
2303,1,moderate,china,0,99
1606,1,moderate,china_spp,0,103
1888,0,low,china_spp,0,104
2488,0,moderate,china,0,100
1806,1,low,india,0.090171326,97
3502,1,moderate,china,0.288600289,100
1858,1,moderate,china_spp,22.10144928,103
584,1,moderate,india,8.857142857,91
2044,1,core,india,0,93
3273,1,moderate,burma,0,99
2423,1,moderatecore,china_spp,0,102
1736,1,moderate,china_spp,7.795957652,103
1978,0,moderate,china,0,100
2908,1,core,bhutan,0,91
3204,1,core,nepal,4.201680672,86
3906,0,moderate,nepal,0,83
3329,1,core,india,0.1,94
1442,1,core,china_spp,1.658163265,103
1860,1,moderate,china_spp,0,103
5408,0,low,china,0,96
3798,0,low,china,0,97
3954,1,moderate,china,0,100
2315,1,low,china_spp,0.428265525,103
3241,0,moderate,china,0,100
4091,1,moderate,china,0,99
2381,0,low,china_spp,0,103
2632,1,low,china_spp,0,104
1060,1,low,india,1.094890511,92
2319,1,moderate,china,0.232828871,100
2798,0,low,china,0,100
2368,1,moderate,nepal,0,87
1684,0,core,nepal,0,88
3784,1,core,china_spp,0.517063082,102
2213,1,low,,0,98
2008,1,low,burma,0,97
2081,1,moderate,india,0,93
3478,1,moderate,india,0,88
2876,1,low,china,0.338409475,97
3758,0,moderate,china,0,99
1809,1,low,india,0,97
3406,1,moderate,china,0,99
1269,1,core,burma,3.155996393,98
2618,0,low,china_spp,0,104
3053,0,moderate,china,0,99
2520,1,moderate,china_spp,0.181488203,103
789,1,moderate,india,9.466911765,91
3533,0,low,,0,99
3724,0,low,china,0,100
2246,1,moderate,burma,0,98
2547,1,low,,0,99
1402,1,moderate,china_spp,1.271186441,103
3732,1,low,china,0,99
3750,1,low,china,0.22675737,98
4751,0,low,china,0,99
3273,1,moderate,china_spp,0.112359551,103
3212,0,low,china,0,98
3391,0,moderate,china,0,100
1849,1,low,india,0,95
3252,1,low,china,0,97
4106,1,low,china,0,94
2836,0,low,,0,100
2054,0,low,nepal,0,84
3744,0,low,china,0,95
3210,0,moderatecore,nepal,0,85
3332,0,low,china,0,95
2173,1,moderate,nepal,0.197628458,87
4061,0,low,nepal,0,83
2745,1,moderate,china,1.141078838,100
1725,1,low,china_spp,0.185701021,103
1106,1,low,burma,0.180342651,97
2748,1,moderate,china_spp,0,103
4133,1,moderate,china,2.870813397,100
1914,1,low,china_spp,0.090909091,104
4263,0,low,china,0,94
3149,0,moderate,china,0,100
2922,1,moderate,nepal,0,82
3112,0,low,china,0,100
3206,1,low,china,2.16802168,101
2291,0,moderate,nepal,0,81
1409,1,core,burma,0,98
2911,1,moderate,china,0,99
4385,0,low,china,0,96
4918,0,low,china,0,98
1696,1,low,burma,0.991884581,97
3276,1,low,china,0,99
1827,1,core,china_spp,0.735294118,103
2920,1,moderate,nepal,0,86
3411,0,low,china,0,97
3516,0,low,china_spp,0,103
4691,0,low,china,0,94
3354,1,moderate,nepal,0,82
2050,1,moderatecore,china_spp,0.090415913,103
2603,1,low,china,0,100
3762,1,low,china,0,99
3093,0,moderate,china,0,100
3572,1,moderate,bhutan,0,91
3324,1,low,china,0,98
3185,0,moderate,china_spp,0,103
2611,1,low,india,0,96
2119,0,low,nepal,0,82
2689,1,low,nepal,0,83
1694,1,low,china_spp,0,104
1083,1,core,burma,4.436229205,98
2886,1,low,,4.189636163,99
1435,1,moderate,china_spp,0.475737393,103
2781,1,low,,0.107526882,99
3619,1,moderate,nepal,21.11716621,87
3267,1,moderate,china_spp,0,102
2948,1,moderate,india,0,97
2957,1,low,india,0,96
4144,1,low,china,0.248138958,98
2982,1,moderate,nepal,0,81
3097,0,moderate,china,0,100
5012,0,low,china,0,95
1898,1,moderate,bhutan,0,90
1119,0,moderate,nepal,0,87
1535,0,low,india,0,96
3641,1,low,china,22.81690141,95
3614,1,moderate,nepal,4.343329886,82
3062,1,moderate,india,0,93
2085,1,moderate,nepal,0,88
3746,0,low,nepal,0,83
2435,0,low,china,0,100
1923,0,moderate,nepal,0,87
2408,0,low,china_spp,0,103
4153,0,low,nepal,0,83
3451,0,low,china,0,100
3518,0,low,china,0,96
3057,0,low,china,0,99
3181,0,low,china,0,97
3211,1,core,nepal,0.130039012,86
1973,1,moderate,china,15.80188679,100
2230,1,low,china_spp,0,102
2870,0,core,burma,0,98
1800,1,low,china_spp,0,102
2076,0,moderate,china_spp,0,103
3330,1,low,china,0,101
3324,1,core,india,0.252525253,97
3381,0,core,nepal,0,83
2764,0,moderate,nepal,0,86
3375,1,moderate,china,0,100
3629,1,low,china,0,99
3867,1,moderate,china,0.115874855,100
2989,1,low,bhutan,1.140684411,90
3897,1,core,china,0.687757909,87
2611,1,moderate,china_spp,0.829015544,102
1073,1,low,burma,0,97
3015,0,moderate,china,0,101
5266,0,low,china,0,94
2959,1,low,,4.573170732,99
2603,0,low,india,0,93
2943,1,low,india,0,94
2234,1,low,china_spp,0.721370604,104
2326,0,moderate,china,0,100
3165,1,low,india,0,96
1810,1,core,nepal,0.194931774,87
1685,1,low,china,0,95
1873,1,moderate,burma,0,98
4280,0,low,china,0,100
3549,1,low,china,0,99
4328,0,low,china,0,91
982,1,low,china_spp,0.832342449,103
2874,1,moderate,nepal,0,82
2690,1,low,india,0,93
3364,0,low,china,0,97
1701,1,moderate,china_spp,0,103
955,1,moderate,burma,0.375234522,99
4274,0,moderate,nepal,0,87
2303,0,low,china_spp,0,104
2514,1,moderate,bhutan,0,91
1395,1,low,bhutan,0,89
3279,1,moderate,china,0,100
2808,0,low,,0,100
4500,0,low,burma,0,98
1539,0,low,china,0,95
1844,0,low,india,0,97
3120,0,moderate,nepal,0,82
3697,0,low,india,0,94
2465,1,moderate,china,0.256739409,98
3070,1,core,india,0,93
3132,1,low,india,0,93
3745,1,low,bhutan,0,91
2837,0,moderate,china_spp,0,103
2029,1,core,china_spp,0,103
4575,0,low,china,0,99
3301,1,low,china,0,100
2434,0,core,nepal,0,87
2238,1,low,burma,0,98
2337,1,moderate,bhutan,0,89
4075,0,moderate,nepal,0,82
3558,0,moderate,china,0,99
3474,1,moderate,burma,0,98
2352,1,low,india,1.268115942,93
1756,1,core,india,0,93
3235,1,moderate,china,0.114285714,99
1951,0,moderate,nepal,0,86
1588,1,low,burma,0,97
2846,0,low,china,0,100
4382,0,low,india,0,93
2687,0,moderate,china,0,99
4183,0,low,bhutan,0,92
2211,0,low,china,0,101
4247,0,moderate,india,0,92
4203,0,low,india,0,96
3502,1,low,china,1.51371807,101
3717,1,low,china,0.108108108,95
3654,1,low,china,0,101
4257,1,low,china,3.422982885,97
1762,1,low,china_spp,0.093984962,103
3156,0,moderate,burma,0,99
3147,0,low,china,0,97
4368,0,low,china,0,100
3743,1,low,china,58.25825826,96
2276,1,low,china,0.637755102,97
2533,0,low,china,0,100
1106,1,low,china_spp,0,104
2411,1,moderate,bhutan,1.403887689,90
2910,1,low,bhutan,0,90
1589,0,moderate,nepal,0,84
3609,0,low,nepal,0,82
2755,1,low,china,2.024746907,95
4485,0,low,china,0,95
1010,1,low,burma,0,97
2906,1,moderate,china,0,91
1578,1,low,china_spp,0.090171326,104
1055,1,low,china_spp,1.315789474,103
1630,1,core,burma,0.103950104,97
2119,0,low,,0,99
4075,1,low,china,2.30125523,99
3275,1,moderate,china_spp,0,102
3075,0,low,china,0,95
3464,1,low,china,0.249376559,99
1920,1,low,nepal,0.639658849,82
3841,1,moderate,china,0,95
4300,1,low,china,0.183150183,94
2347,1,low,,2.357563851,99
4485,0,low,china,0,88
2094,1,low,,18.32061069,99
3700,1,low,india,0,96
4146,0,low,china,0,95
3478,0,moderate,china_spp,0,102
2564,1,moderate,nepal,0,82
3398,1,low,india,0,93
2724,1,low,india,0,94
3224,0,low,china,0,96
4511,0,low,china,0,93
2917,1,low,china_spp,0,102
2857,1,low,,72.45033113,99
3337,1,core,nepal,0,87
2338,1,low,nepal,0,82
1948,1,core,burma,0,98
4516,0,moderate,china_spp,0,102
3923,0,low,china,0,97
5254,0,low,china,0,94
1779,0,low,,0,99
3466,1,core,bhutan,0,92
3763,1,moderate,china,0,99
4280,0,low,china,0,95
2885,1,low,china,1.614639397,100
1782,1,low,china_spp,1.717557252,102
4022,0,low,china,0,99
1489,1,core,burma,0.54446461,98
4317,0,low,china,0,99
1519,1,low,nepal,0,87
3480,1,low,china,0,96
4679,0,low,china,0,93
2199,1,core,nepal,0.697211155,85
3564,0,low,india,0,94
2047,0,moderate,nepal,0,84
2852,1,moderate,bhutan,0,91
4708,1,moderate,china,0.27700831,92
2398,1,low,china_spp,0.454545455,103
3860,0,low,china,0,99
2559,1,moderate,china_spp,0,103
1042,1,moderate,burma,7.744433688,98
2422,1,low,china_spp,0,103
4429,0,low,china,0,99
4479,0,low,china,0,95
2799,1,low,india,0,89
2319,1,core,china_spp,0,103
2235,1,low,nepal,0,82
3181,0,low,nepal,0,83
2934,0,low,china_spp,0,103
4026,1,low,china,0,100
3946,0,low,china_spp,0,103
3590,1,low,china,0,100
2895,1,low,china,3.324099723,101
2542,0,moderate,china_spp,0,102
3111,0,low,china,0,99
1893,0,low,china_spp,0,104
2115,1,low,burma,0.091407678,97
3369,0,low,china,0,100
2415,1,core,india,0,93
3907,0,moderate,china,0,94
2874,1,core,burma,0,98
3584,0,low,china,0,97
3937,0,low,china,0,97
3900,0,low,china,0,96
2472,1,low,india,0,96
4876,0,low,china,0,94
5063,0,low,china,0,97
3432,0,moderate,nepal,0,86
2360,1,moderate,nepal,0,82
3475,0,low,china,0,94
3588,1,low,india,0.348837209,94
2911,1,low,china,0.977653631,99
2152,1,low,bhutan,0,90
1134,1,low,china_spp,0.094428706,105
1880,0,moderate,china,0,100
2532,0,core,china_spp,0,102
3489,0,moderate,china_spp,0,103
3317,0,core,china_spp,0,103
3114,0,core,nepal,0,85
3923,0,low,china,0,97
2745,1,moderate,,14.36781609,99
2676,1,moderate,china,0,95
3273,0,low,india,0,96
604,1,moderate,india,7.096774194,91
2322,1,low,nepal,0,82
1782,1,low,china_spp,0.180342651,104
3242,1,moderate,bhutan,0,90
4421,0,low,china_spp,0,102
3169,1,low,china,0,101
3178,1,moderate,china,0.09699321,99
1745,1,low,china_spp,0,102
2647,0,low,nepal,0,84
2160,0,low,china_spp,0,103
4042,0,moderate,bhutan,0,92
2982,1,low,china_spp,0,103
2632,0,low,,0,99
2704,1,moderate,bhutan,0.184672207,90
3568,1,core,china,0.337268128,99
3699,0,core,nepal,0,83
1627,1,low,china_spp,0.094966762,105
3955,0,low,china,0,94
3992,0,low,nepal,0,83
