loss_mean,elevation,longtitude,country,iucn,over_20_pc_canopy_cover,habitat_class
0,1384,97,Burma,IUCN IV,1,Low
,3670,99,China_fulgens,,0,Low
0.007952286,3792,94,India,,1,Low
0,4144,102,china_styani,,1,Low
,1912,85,Nepal,IUCN II,0,Moderate
,1562,102,china_styani,,0,Moderate
0.01171875,418,91,India,,1,Moderate
0,3484,90,Bhutan,,1,Moderate
0,3084,96,India,,1,Low
0,1899,93,India,,1,Low
0,3002,99,China_fulgens,,1,Low
,3650,94,China_fulgens,,0,Low
0.010912698,1523,98,Burma,IUCN II,1,Moderate
0,3592,99,China_fulgens,,1,Low
,4666,86,Nepal,IUCN II,0,Moderate
0.001839926,2300,88,India,,1,Moderate
0.016393443,1861,97,Burma,IUCN IV,1,Low
0,3531,95,China_fulgens,,1,Moderate
,3337,93,India,,0,Moderate
0.208158996,4012,94,China_fulgens,,1,Low
,3881,100,China_fulgens,,0,Low
,5161,95,China_fulgens,,0,Low
0.005976096,1870,95,China_fulgens,,1,Low
,4229,94,China_fulgens,,0,Moderate
,1480,101,China_fulgens,,0,Low
0,2802,88,Nepal,,1,Moderate
,3000,101,China_fulgens,,0,Moderate
0,3632,101,China_fulgens,,1,Low
0,2010,97,India,,1,Moderate
,4622,82,Nepal,,0,Low
,3583,94,India,,0,Low
9.69E-04,3694,99,China_fulgens,,1,Low
,1768,98,China_fulgens,,0,Low
0.001492537,3794,99,China_fulgens,,1,Low
0.006144393,2298,100,China_fulgens,,1,Low
,3097,86,Nepal,IUCN VI,0,Moderate
0,2530,91,Bhutan,IUCN II,1,Low
,4548,98,China_fulgens,,0,Low
0.003575685,3127,100,China_fulgens,,1,Moderate
,4370,90,Bhutan,IUCN II,0,Low
0.018947368,2011,99,China_fulgens,,1,Moderate
,4366,99,China_fulgens,,0,Low
0.00270514,2529,98,Burma,,1,Moderate
0,3870,99,China_fulgens,,1,Moderate
,3308,85,Nepal,,0,Moderate
0,3004,95,China_fulgens,,1,Moderate
,3200,103,china_styani,,0,Low
0,4340,94,China_fulgens,,1,Low
0,3125,97,India,,1,Low
,3256,100,China_fulgens,,0,Moderate
0.008637236,1704,96,China_fulgens,,1,Low
0,2199,98,Burma,IUCN II,1,Moderate
0,3296,103,china_styani,,1,Moderate
0.001194743,4062,100,China_fulgens,,1,Low
0,1472,95,India,,1,Low
0.02807971,2036,98,Burma,,1,Core
,3456,86,Nepal,IUCN II,0,Moderate
,3929,102,china_styani,,0,Moderate
0.006006006,2829,100,China_fulgens,,1,Low
,4413,86,Nepal,IUCN VI,0,Low
0,3074,82,Nepal,,1,Core
,2083,99,China_fulgens,,0,Low
,3960,82,Nepal,,0,Low
0,1975,99,China_fulgens,,1,Moderate
,2091,104,china_styani,,0,Low
,4295,94,China_fulgens,,0,Low
0,3245,98,Burma,IUCN II,1,Low
0,3368,99,China_fulgens,,1,Moderate
0.001112347,1608,92,India,,1,Low
0,2766,99,China_fulgens,,1,Moderate
,910,103,china_styani,,0,Low
0,3700,103,china_styani,,1,Low
0,1508,104,china_styani,,1,Core
0,2497,98,Burma,,1,Core
,4055,93,China_fulgens,,0,Low
0,4209,99,China_fulgens,,1,Moderate
0.066508314,3261,101,China_fulgens,,1,Low
0,2253,104,china_styani,,1,Low
0,2811,82,Nepal,,1,Moderate
9.09E-04,1476,96,India,,1,Low
0.025227043,1936,103,china_styani,,1,Moderate
0.001881468,3008,100,China_fulgens,,1,Moderate
,1802,100,China_fulgens,,0,Low
,3324,99,China_fulgens,,0,Low
,3180,102,china_styani,,0,Low
,2215,82,Nepal,,0,Low
,4084,97,China_fulgens,,0,Low
,3302,99,China_fulgens,,0,Low
0.418207681,3216,104,china_styani,,1,Low
,1641,83,Nepal,,0,Low
0.009972801,2456,103,china_styani,,1,Moderate
,4591,102,china_styani,,0,Moderate
0,2117,103,china_styani,,1,ModerateCore
0.00250941,3325,101,China_fulgens,,1,Low
0,3585,86,China_fulgens,,1,Core
0.005484461,2914,90,Bhutan,IUCN II,1,Moderate
,3537,100,China_fulgens,,0,Moderate
0.00270514,1982,103,china_styani,,1,Moderate
9.26E-04,2308,98,Burma,IUCN IV,1,Moderate
0.032637076,3215,94,China_fulgens,,1,Low
0,1529,97,Burma,IUCN IV,1,Core
,2676,81,Nepal,,0,Moderate
,3654,100,China_fulgens,,0,Low
0,2009,98,,,1,Low
0,3217,94,China_fulgens,,1,Low
,4335,97,China_fulgens,,0,Low
0,2927,96,India,,1,Low
0,3294,99,China_fulgens,,1,Low
,999,103,china_styani,,0,Low
0,3843,101,China_fulgens,,1,Low
0,2839,96,India,IUCN IV,1,Core
0,1731,98,Burma,,1,Moderate
0.046153846,991,91,India,,1,Moderate
,4501,95,China_fulgens,,0,Low
,5042,94,China_fulgens,,0,Low
,1552,91,India,,0,Low
,4273,87,Nepal,IUCN II,0,Moderate
0,2759,88,India,,1,Moderate
0,3424,98,Burma,IUCN II,1,Moderate
9.43E-04,2859,89,India,,1,Low
0.005006258,2523,84,Nepal,IUCN VI,1,Moderate
,3621,97,China_fulgens,,0,Low
,2988,84,Nepal,IUCN VI,0,Moderate
0,2823,98,Burma,,1,Moderate
,4004,94,India,,0,Low
0,2959,82,Nepal,,1,Moderate
,3953,99,China_fulgens,,0,Low
,2861,101,China_fulgens,,0,Low
0,2586,102,china_styani,,1,Low
,3669,84,Nepal,,0,Moderate
0,1734,103,china_styani,,1,Moderate
,3297,83,Nepal,,0,Core
0.015531661,3336,83,Nepal,,1,Low
,2841,101,China_fulgens,,0,Moderate
0,2898,82,Nepal,,1,Low
0.00118624,3207,99,China_fulgens,,1,Moderate
,2735,99,Burma,,0,Moderate
0,2872,99,China_fulgens,,1,Moderate
,3820,87,China_fulgens,,0,Low
0,3967,99,China_fulgens,,1,Moderate
0.065666041,1669,104,china_styani,,1,Moderate
,4424,103,china_styani,,0,Low
,3540,95,India,,0,Low
0.00140647,3295,88,India,IUCN II,1,Moderate
0,3954,99,China_fulgens,,1,Low
,2830,102,china_styani,,0,Moderate
0,4052,99,China_fulgens,,1,Low
,3688,99,China_fulgens,,0,Core
0,3946,100,China_fulgens,,1,Moderate
0,1823,104,china_styani,,1,Low
0,3483,86,Nepal,IUCN VI,1,Moderate
0.08120438,1523,104,china_styani,,1,Low
0,3195,84,Nepal,IUCN VI,1,Low
0,2963,91,Bhutan,,1,Core
0,2925,103,china_styani,,1,Low
0,2127,95,China_fulgens,,1,Low
0.010270775,2594,100,China_fulgens,,1,Low
,2233,82,Nepal,,0,Low
0,3340,96,China_fulgens,,1,Low
0,1673,98,Burma,IUCN IV,1,Low
0.044155844,2655,100,China_fulgens,,1,Low
0,3430,102,china_styani,,1,Low
,3011,99,China_fulgens,,0,Core
0,3416,101,China_fulgens,,1,Low
9.89E-04,3312,93,India,,1,Low
0,3343,100,China_fulgens,,1,Moderate
0,2462,87,Nepal,,1,Core
0,2860,103,china_styani,,1,Moderate
0.00154321,2653,101,China_fulgens,,1,Low
,3283,102,china_styani,,0,Moderate
,4539,94,China_fulgens,,0,Low
,1805,102,china_styani,,0,Moderate
0,2119,104,china_styani,,1,Low
0.006355932,1289,90,Bhutan,,1,Low
0,2540,103,china_styani,,1,Moderate
0.016768293,2253,100,China_fulgens,,1,Low
0,2739,82,Nepal,,1,Low
9.52E-04,3100,82,Nepal,,1,Moderate
0.036848793,1857,86,Nepal,,1,Moderate
0.029038113,1942,98,Burma,,1,Moderate
,4578,94,China_fulgens,,0,Low
,4357,94,India,,0,Core
0,4085,100,China_fulgens,,1,Low
0.003436426,4124,94,China_fulgens,,1,Low
,3302,101,China_fulgens,,0,Low
0,4188,103,china_styani,,1,Moderate
0.008219178,3899,100,China_fulgens,,1,Moderate
0,1870,98,Burma,IUCN IV,1,Low
0,2977,100,China_fulgens,,1,Low
0,3595,102,china_styani,,1,Low
,3643,83,Nepal,IUCN VI,0,Core
0.002754821,1656,93,India,,1,Low
0,3639,94,China_fulgens,,1,Moderate
0.036036036,2707,100,China_fulgens,,1,Low
0,3388,82,Nepal,,1,Moderate
0,1483,97,Burma,IUCN IV,1,Low
0,2822,90,Bhutan,,1,Moderate
0,1956,95,India,,1,Low
0,3689,99,China_fulgens,,1,Moderate
,1503,95,China_fulgens,,0,Low
0,3078,100,China_fulgens,,1,Low
,4239,99,China_fulgens,,0,Low
,2175,86,Nepal,,0,Core
0,1240,87,Nepal,,1,Low
,4454,104,china_styani,,0,Low
,2660,100,China_fulgens,,0,Low
,964,103,china_styani,,0,Moderate
0.010299625,1506,103,china_styani,,1,Low
,3510,100,China_fulgens,,0,Low
0.021834061,4072,100,China_fulgens,,1,Low
0,3214,100,China_fulgens,,1,Moderate
,3409,99,China_fulgens,,0,Low
,3496,96,India,,0,Low
,4564,94,China_fulgens,,0,Low
,4248,99,China_fulgens,,0,Low
9.17E-04,3177,100,China_fulgens,,1,Moderate
0.001897533,2332,88,Nepal,,1,Core
,3033,94,China_fulgens,,0,Low
0,3461,102,china_styani,,1,Core
,3207,99,Burma,,0,Moderate
0,3535,96,India,,1,Low
0,2686,103,china_styani,,1,Low
0,1792,98,Burma,IUCN IV,1,Low
,2325,100,China_fulgens,,0,Low
,3031,85,Nepal,IUCN VI,0,Low
0,2582,82,Nepal,,1,Moderate
,4395,98,China_fulgens,,0,Low
,3503,100,China_fulgens,,0,Moderate
,2963,103,china_styani,,0,Moderate
0,3109,100,China_fulgens,,1,Moderate
0.022972973,2629,99,China_fulgens,,1,Low
0,2326,83,Nepal,,1,Low
0.001538462,4009,100,China_fulgens,,1,Low
0.001838235,2402,103,china_styani,,1,Moderate
0,2907,98,Burma,,1,Moderate
0,899,104,china_styani,,1,Low
0,3075,91,Bhutan,,1,Low
0.001131222,2479,102,china_styani,,1,Core
,1708,91,Bhutan,,0,Core
0,4145,97,China_fulgens,,1,Low
0.003042596,2534,103,china_styani,,1,Moderate
,4213,86,Nepal,IUCN II,0,Moderate
0,2076,104,china_styani,,1,Low
0,3407,99,China_fulgens,,1,Moderate
,4509,87,China_fulgens,,0,Low
,2201,100,China_fulgens,,0,Low
0.063444109,2759,103,china_styani,,1,Moderate
,5165,96,China_fulgens,,0,Low
0.020076482,2807,103,china_styani,,1,Moderate
0.005458515,3750,82,Nepal,,1,Low
0.005532503,2680,99,Burma,,1,Core
0.211365902,2733,100,China_fulgens,,1,Low
,3958,94,India,,0,Moderate
0,3443,87,Nepal,IUCN II,1,Core
,1728,99,China_fulgens,,0,Low
,1978,83,Nepal,,0,Low
,3548,82,Nepal,,0,Moderate
0,1975,94,India,,1,Low
,1974,99,China_fulgens,,0,Low
0.010834236,3718,94,China_fulgens,,1,Low
,5091,95,China_fulgens,,0,Low
,2684,103,china_styani,,0,Low
,3356,100,China_fulgens,,0,Low
0.002707581,2249,97,Burma,IUCN IV,1,Low
0,2884,102,china_styani,,1,Low
,3628,99,China_fulgens,,0,Low
0,3255,91,Bhutan,IUCN IV,1,Core
0,3576,95,China_fulgens,,1,Low
0,2951,96,India,,1,Low
0.011167513,3006,82,Nepal,,1,Moderate
,4970,94,China_fulgens,,0,Low
0.027051398,1020,91,India,,1,Moderate
0.088642659,2408,100,China_fulgens,,1,Low
0.004512635,2196,97,Burma,IUCN IV,1,Low
,4531,96,China_fulgens,,0,Low
,3936,95,China_fulgens,,0,Low
0,3925,90,Bhutan,IUCN II,1,Low
,2424,100,China_fulgens,,0,Low
0.004743833,2384,92,Bhutan,IUCN IV,1,Moderate
0,3306,93,India,,1,Core
0.002949853,2923,100,China_fulgens,,1,Low
0,3223,90,Bhutan,IUCN VI,1,Moderate
0,2590,104,china_styani,,1,Low
9.03E-04,2432,104,china_styani,,1,Low
0.057471264,3082,97,India,,1,Low
0,1657,104,china_styani,,1,Low
0.005420054,3115,82,Nepal,,1,Core
0,3626,102,china_styani,,1,Low
0,3590,83,Nepal,,1,Low
0,2831,103,china_styani,,1,Low
,2859,82,Nepal,,0,Moderate
0,2202,102,china_styani,,1,Moderate
,3239,95,India,,0,Moderate
0,2100,103,china_styani,,1,Moderate
,4350,95,China_fulgens,,0,Low
,3948,97,China_fulgens,,0,Low
0,1722,98,Burma,IUCN IV,1,Core
,3936,98,China_fulgens,,0,Low
0.038873995,2840,82,Nepal,,1,Moderate
0,1716,104,china_styani,,1,Moderate
0,3218,100,China_fulgens,,1,Moderate
,3400,100,China_fulgens,,0,Moderate
0,3628,99,China_fulgens,,1,Low
0,3444,96,India,,1,Low
0,2006,99,China_fulgens,,1,Low
0,2483,96,India,,1,Moderate
0.054200542,1330,103,china_styani,,1,Moderate
0,1985,98,Burma,,1,Core
0,2207,104,china_styani,,1,Low
0,2032,98,Burma,IUCN II,1,Moderate
,1096,103,china_styani,,0,Moderate
0,1918,95,India,,1,Low
0.0025,4324,90,Bhutan,IUCN II,1,Moderate
,4540,99,China_fulgens,,0,Low
0,2008,84,Nepal,IUCN VI,1,Moderate
,3162,101,China_fulgens,,0,Moderate
,2752,101,China_fulgens,,0,Low
0,3707,103,china_styani,,1,Low
0.044642857,1223,91,Bhutan,IUCN II,1,Moderate
,3181,83,Nepal,,0,Moderate
,4186,102,china_styani,,0,Moderate
0,2474,83,Nepal,,1,Low
,4172,103,china_styani,,0,Moderate
0,2902,96,India,,1,Low
0.001808318,1984,103,china_styani,,1,Moderate
,4288,95,China_fulgens,,0,Low
0.283783784,2367,99,China_fulgens,,1,Low
0,2473,96,India,,1,Low
0.00270514,2084,104,china_styani,,1,Moderate
0,2709,102,china_styani,,1,Moderate
,3628,99,China_fulgens,,0,Low
0,3991,99,China_fulgens,,1,Low
,2310,83,Nepal,,0,Low
0,3408,95,China_fulgens,,1,Moderate
0,2571,100,China_fulgens,,1,Core
,2310,96,India,,0,Low
0.022244692,1257,98,China_fulgens,,1,Moderate
,2742,91,Bhutan,,0,Moderate
,1752,83,Nepal,,0,Low
,1764,84,Nepal,,0,Moderate
0,2765,98,Burma,,1,Core
0.015643803,1602,95,China_fulgens,,1,Low
0,4063,99,China_fulgens,,1,Moderate
,4363,95,China_fulgens,,0,Low
0,2390,99,China_fulgens,,1,Low
0,2411,90,Bhutan,,1,Moderate
0.131868132,3013,99,China_fulgens,,1,Low
,2007,103,china_styani,,0,Moderate
,3492,96,China_fulgens,,0,Low
0,2068,104,china_styani,,1,Core
0.00102459,3507,95,China_fulgens,,1,Low
,3650,99,China_fulgens,,0,Low
,3104,101,China_fulgens,,0,Low
,2483,99,China_fulgens,,0,Moderate
,4723,99,China_fulgens,,0,Low
0.041184041,1956,98,,,1,Low
,2867,82,Nepal,,0,Low
0.005076142,3572,99,China_fulgens,,1,Low
0.044520548,3173,101,China_fulgens,,1,Low
,2610,101,China_fulgens,,0,Low
0,2992,96,China_fulgens,,1,Low
0.002083333,3175,91,Bhutan,,1,Moderate
0.001803427,2103,103,china_styani,,1,Core
0,1861,90,Bhutan,IUCN II,1,Low
0.001776199,1203,86,Nepal,,1,Moderate
0.008137432,1878,103,china_styani,,1,Core
0,2176,103,china_styani,,1,Moderate
0,2277,90,Bhutan,IUCN II,1,Moderate
,4327,96,China_fulgens,,0,Low
,3068,91,China_fulgens,,0,Low
0.015345269,2005,99,China_fulgens,,1,Low
,3801,100,China_fulgens,,0,Low
0,2909,96,China_fulgens,,1,Low
0,3576,82,Nepal,,1,Moderate
0.006024096,967,96,India,,1,Low
,2164,82,Nepal,,0,Moderate
,4251,98,China_fulgens,,0,Moderate
0,1820,103,china_styani,,1,Moderate
,3843,83,Nepal,,0,Low
0,3569,98,China_fulgens,,1,Moderate
,2783,100,China_fulgens,,0,Low
,3185,83,Nepal,IUCN II,0,Low
0.008528785,3739,90,Bhutan,,1,Low
,2182,83,Nepal,,0,Low
0.009876543,3532,104,china_styani,,1,Moderate
,3819,85,China_fulgens,,0,Core
0,2533,99,China_fulgens,,1,Moderate
,4485,96,China_fulgens,,0,Low
,3251,99,China_fulgens,,0,Low
0.011037528,3516,100,China_fulgens,,1,Moderate
0.043046358,1240,103,china_styani,,1,Low
,1143,86,Nepal,IUCN VI,0,Moderate
0.010348071,2704,99,Burma,,1,Moderate
,3268,98,China_fulgens,,0,LowModerate
0,1690,98,Burma,,1,Moderate
0.00862069,2855,83,Nepal,,1,Low
0.001953125,2829,97,Burma,IUCN IV,1,Low
0,2778,100,China_fulgens,,1,Low
,4575,90,Bhutan,IUCN II,0,Low
,3801,99,China_fulgens,,0,Low
9.03E-04,1956,97,Burma,,1,Core
,3396,95,India,,0,Low
0.001175088,2962,97,China_fulgens,,1,Low
0.008356546,3910,99,China_fulgens,,1,Moderate
,2774,84,Nepal,IUCN VI,0,Moderate
0,3124,96,India,,1,Low
0.00204918,3529,104,china_styani,,1,Low
0,2254,95,India,,1,Low
0.002257336,2801,100,China_fulgens,,1,Low
9.05E-04,2258,103,china_styani,,1,Moderate
0,2341,103,china_styani,,1,Moderate
0,2551,103,china_styani,,1,Core
,4401,99,China_fulgens,,0,Low
0,3009,94,India,,1,Low
,3066,99,China_fulgens,,0,Low
,3102,93,China_fulgens,,0,Low
9.06E-04,2713,98,China_fulgens,,1,Moderate
0.004840271,3723,102,china_styani,,1,Low
,5001,94,China_fulgens,,0,Low
,2337,95,China_fulgens,,0,Low
0,1664,87,Nepal,IUCN VI,1,Moderate
0,1629,97,Burma,IUCN IV,1,Moderate
0,2867,91,Bhutan,IUCN IV,1,Moderate
0,3530,87,China_fulgens,,1,Core
,3787,99,China_fulgens,,0,Low
,2176,99,China_fulgens,,0,Low
,4123,91,Bhutan,IUCN II,0,Moderate
,3190,102,china_styani,,0,Moderate
,4135,88,India,IUCN II,0,Moderate
,2472,99,China_fulgens,,0,Low
0.00907441,3036,99,China_fulgens,,1,Moderate
0.086956522,3406,92,China_fulgens,,1,Moderate
,1025,84,Nepal,,0,Low
,2782,102,china_styani,,0,Moderate
0.003925417,2998,91,Bhutan,,1,Moderate
0.019493177,2936,100,China_fulgens,,1,Low
0,2869,82,Nepal,,1,Low
9.78E-04,3591,91,Bhutan,,1,Moderate
0,2496,95,China_fulgens,,1,Low
0,2387,84,Nepal,IUCN VI,1,Moderate
0,1610,97,Burma,IUCN IV,1,Moderate
0.003420753,1411,103,china_styani,,1,Moderate
,2651,98,Burma,IUCN II,0,Moderate
,3664,84,Nepal,IUCN VI,0,Moderate
,4750,98,China_fulgens,,0,Moderate
0,2839,99,China_fulgens,,1,Low
0,2420,93,India,,1,Low
0.002803738,3693,90,Bhutan,IUCN II,1,Moderate
0,3736,96,China_fulgens,,1,Low
,2185,100,China_fulgens,,0,Moderate
0.013050571,3409,100,China_fulgens,,1,Low
0,2369,85,Nepal,,1,Core
0.078449053,858,98,Burma,,1,Moderate
,3500,98,Burma,IUCN II,0,Low
,2128,100,China_fulgens,,0,Low
0,2715,97,India,,1,Low
,1176,85,Nepal,,0,LowModerate
0.016393443,3118,95,China_fulgens,,1,Low
,4283,98,China_fulgens,,0,Low
0,1829,98,Burma,,1,Core
0,3357,91,Bhutan,IUCN II,1,Moderate
9.52E-04,3362,82,Nepal,,1,Low
0,3102,95,China_fulgens,,1,Moderate
0.001010101,3958,96,China_fulgens,,1,Low
,3657,83,Nepal,,0,Low
0,1970,98,Burma,,1,Moderate
0,3329,100,China_fulgens,,1,Low
0,2658,91,Bhutan,IUCN II,1,Core
0,3475,99,China_fulgens,,1,Low
0,3179,96,India,,1,Low
0,2403,102,china_styani,,1,Moderate
0,2847,92,India,,1,Moderate
0,2550,102,china_styani,,1,Moderate
,3107,83,Nepal,,0,Moderate
0,3155,95,China_fulgens,,1,Low
0,2339,103,china_styani,,1,Core
0.001356852,3923,100,China_fulgens,,1,Low
,1776,88,Nepal,,0,Moderate
0,2139,84,Nepal,IUCN VI,1,Moderate
,3679,96,China_fulgens,,0,Low
,4948,93,China_fulgens,,0,Low
0,1040,97,Burma,IUCN IV,1,Low
0.017262639,2483,98,Burma,,1,Core
,4798,96,China_fulgens,,0,Low
0,1737,89,India,,1,Moderate
,4862,94,China_fulgens,,0,Low
9.82E-04,1942,95,China_fulgens,,1,Low
0,2324,95,China_fulgens,,1,Low
,1362,99,China_fulgens,,0,Low
0.004512635,2518,97,Burma,IUCN IV,1,Core
,2026,100,China_fulgens,,0,Low
,3448,99,China_fulgens,,0,Low
0,2108,94,India,,1,Low
0,1222,104,china_styani,,1,Low
,3809,86,Nepal,IUCN II,0,Core
9.85E-04,2897,90,Bhutan,,1,Low
0,4009,95,China_fulgens,,1,Core
,3207,90,Bhutan,IUCN II,0,Low
0.007213706,2086,103,china_styani,,1,LowCore
0,2498,95,India,,1,Low
,3696,99,China_fulgens,,0,Low
0.005025126,1873,87,Nepal,,1,Moderate
,3611,99,China_fulgens,,0,Core
0.008858268,3282,95,China_fulgens,,1,Low
0,3915,102,china_styani,,1,Low
0.003610108,3757,100,China_fulgens,,1,Moderate
0.001089325,3325,103,china_styani,,1,Core
,4108,91,China_fulgens,,0,Low
0,2228,102,china_styani,,1,Low
0,3220,100,China_fulgens,,1,Low
,2562,83,Nepal,,0,Moderate
9.57E-04,2398,94,India,,1,Low
0.001210654,3884,98,China_fulgens,,1,Low
,3491,85,China_fulgens,,0,Core
,2809,82,Nepal,,0,Moderate
0,2798,87,Nepal,,1,Core
,3742,100,China_fulgens,,0,Low
0,2836,96,India,,1,Low
0.008536585,3820,100,China_fulgens,,1,Moderate
0.095734597,1348,91,India,,1,Low
0.00372093,1530,90,Bhutan,,1,Low
0,1756,93,India,,1,Moderate
0.037037037,2825,103,china_styani,,1,Low
0.036598493,1690,103,china_styani,,1,Moderate
0,3805,98,China_fulgens,,1,Low
0,3896,98,China_fulgens,,1,Moderate
0.012106538,2907,82,Nepal,,1,Core
0,3950,94,China_fulgens,,1,Low
0,2586,98,China_fulgens,,1,Low
0,1542,98,Burma,IUCN II,1,Low
0.077617329,2145,98,Burma,,1,Core
0,2549,101,China_fulgens,,1,Low
,3287,100,China_fulgens,,0,Moderate
,3304,99,China_fulgens,,0,Low
9.02E-04,1588,103,china_styani,,1,Moderate
,4501,94,China_fulgens,,0,Moderate
0,3580,94,China_fulgens,,1,Low
,3251,94,India,,0,Low
0,3208,83,Nepal,,1,Low
0.004956629,2026,104,china_styani,,1,Low
0.166829268,2124,98,Burma,,1,Low
,3254,97,China_fulgens,,0,Low
,4688,98,China_fulgens,,0,Moderate
,2843,95,India,,0,Low
0,2491,84,Nepal,,1,Low
,2696,99,China_fulgens,,0,Moderate
,3848,99,China_fulgens,,0,Low
0,1523,91,India,,1,Low
0.028730306,2896,100,China_fulgens,,1,Low
,4252,96,China_fulgens,,0,Low
0,3345,97,India,,1,Core
0,2643,84,Nepal,IUCN VI,1,Low
0,2374,95,India,,1,Low
0,2028,85,Nepal,,1,Moderate
,3966,100,China_fulgens,,0,Low
,3758,97,China_fulgens,,0,Low
0.020565553,1083,103,china_styani,,1,Low
,4039,97,China_fulgens,,0,Low
0.015355086,3000,89,Bhutan,,1,Low
,3383,97,India,,0,Core
0,2846,103,china_styani,,1,Moderate
0.006430868,3135,93,India,,1,Moderate
,983,92,India,,0,Moderate
,3643,100,China_fulgens,,0,Moderate
0.002232143,2485,99,Burma,,1,Moderate
,4143,100,China_fulgens,,0,Low
,2704,99,Burma,IUCN II,0,Moderate
,3442,94,China_fulgens,,0,Moderate
0.008294931,3920,99,China_fulgens,,1,Low
0,2047,97,Burma,IUCN IV,1,Low
0,2406,97,India,,1,Low
0,3578,101,China_fulgens,,1,Low
0,4086,94,China_fulgens,,1,Low
0,4167,101,China_fulgens,,1,Low
0,2420,96,India,,1,Low
0.064480874,2925,100,China_fulgens,,1,Low
0,3482,82,Nepal,IUCN VI,1,Moderate
,4405,98,China_fulgens,,0,Low
0.001964637,2824,97,India,,1,Low
,2939,99,China_fulgens,,0,Moderate
0,2964,83,Nepal,IUCN VI,1,Core
,3217,96,China_fulgens,,0,Low
0.001982161,2794,90,Bhutan,,1,Low
0,3209,103,china_styani,,1,Low
0,2001,104,china_styani,,1,Low
0,4087,100,China_fulgens,,1,Moderate
0.010510511,4124,90,Bhutan,IUCN II,1,Moderate
0,1792,95,India,,1,Low
0,3147,100,China_fulgens,,1,Low
0.023076923,3124,99,China_fulgens,,1,Low
0,2934,97,Burma,IUCN IV,1,Core
,3296,94,China_fulgens,,0,Low
0.008350731,937,98,Burma,,1,ModerateCore
,1777,81,Nepal,,0,Moderate
0.05313093,1287,92,India,,1,Low
0.008032129,1374,99,Burma,,1,Moderate
,3304,97,China_fulgens,,0,Low
0,3408,90,Bhutan,,1,Low
,3016,90,Bhutan,,0,Moderate
,2598,101,China_fulgens,,0,Low
,2521,100,China_fulgens,,0,Low
0.434625789,1887,102,china_styani,,1,Moderate
0,1207,84,Nepal,IUCN VI,1,Moderate
0,2802,99,China_fulgens,,1,Low
,3486,94,China_fulgens,,0,Low
0,3850,99,China_fulgens,,1,Moderate
0.03307888,3670,100,China_fulgens,,1,Low
0.014427412,1591,104,china_styani,,1,Low
0,2575,102,china_styani,,1,Low
0.340782123,3957,87,Nepal,IUCN II,1,Moderate
,1909,97,China_fulgens,,0,Low
,4667,95,China_fulgens,,0,Low
,5062,95,China_fulgens,,0,Low
0,3009,96,India,,1,Low
,2520,100,China_fulgens,,0,Low
0.002780352,1926,104,china_styani,,1,Low
,4571,95,China_fulgens,,0,Low
0,2426,101,China_fulgens,,1,Low
,3865,96,China_fulgens,,0,Low
,1903,88,India,,0,Core
0.007017544,3151,103,china_styani,,1,Moderate
0,2248,90,Bhutan,,1,Low
,2548,87,Nepal,,0,Moderate
,1826,89,Bhutan,,0,Moderate
,4462,95,China_fulgens,,0,Low
,4331,97,China_fulgens,,0,Low
,5454,97,China_fulgens,,0,Low
,4335,87,China_fulgens,,0,Low
0,2707,94,India,,1,Core
0,3106,98,Burma,,1,Moderate
0.016049383,1801,99,Burma,,1,Moderate
0,2416,95,India,,1,Low
0.014652015,907,98,Burma,,1,Core
0,2776,93,India,,1,Low
0,2196,88,India,IUCN IV,1,Core
0.021052632,2382,99,China_fulgens,,1,Low
,3681,94,India,,0,Core
0,3158,99,China_fulgens,,1,Low
,2443,86,Nepal,IUCN VI,0,Moderate
0,2285,98,Burma,IUCN IV,1,Moderate
0,3206,86,Nepal,,1,Core
,4530,97,China_fulgens,,0,Low
0.103713188,1366,91,India,,1,Moderate
,2070,82,Nepal,IUCN VI,0,Moderate
,3056,90,Bhutan,IUCN VI,0,Low
,4338,94,China_fulgens,,0,Low
0,3220,99,China_fulgens,,1,Low
0,3109,99,China_fulgens,,1,Low
0.001803427,983,98,Burma,,1,Core
0.001101322,2720,99,China_fulgens,,1,Moderate
0.002155172,3432,91,Bhutan,,1,Moderate
0.003215434,3289,90,Bhutan,,1,Low
0,3548,99,China_fulgens,,1,Moderate
,3599,91,Bhutan,IUCN VI,0,Moderate
,4980,86,China_fulgens,,0,Moderate
0.03264095,1929,99,Burma,,1,Moderate
,3153,99,China_fulgens,,0,Moderate
0,2767,98,Burma,,1,Moderate
0.00310559,1960,98,China_fulgens,,1,Low
,5640,94,China_fulgens,,0,Low
0,2128,84,Nepal,,1,Moderate
0,1958,98,Burma,,1,Moderate
0,2506,86,Nepal,,1,Core
0.010582011,2565,83,Nepal,,1,Low
,3713,98,Burma,IUCN II,0,Low
0,1661,104,china_styani,,1,Low
0,2914,87,Nepal,,1,Core
0.021276596,3315,88,India,,1,Moderate
0.10206422,3040,90,Bhutan,,1,Low
,3877,96,China_fulgens,,0,Low
,978,99,China_fulgens,,0,Low
,4141,98,China_fulgens,,0,Moderate
0.012658228,2340,103,china_styani,,1,Core
,3246,98,Burma,IUCN II,0,Low
0,2418,93,India,,1,Core
0.118181818,785,91,India,,1,Moderate
,3148,97,China_fulgens,,0,Low
0,3025,93,India,,1,Core
,3336,99,China_fulgens,,0,Low
